load_id,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status
LD-000296,CUST-003,ROUTE-05,2024-09-09,lumber,44844,588.58,67.21,delivered
LD-000297,CUST-004,ROUTE-01,2024-09-10,bagged seed,40569,503.86,63.53,delivered
LD-000298,CUST-004,ROUTE-01,2024-09-10,bagged seed,43344,506.83,57.26,delivered
LD-000299,CUST-006,ROUTE-08,2024-09-10,fertilizer,42853,418.02,26.91,delivered
LD-000300,CUST-004,ROUTE-01,2024-09-11,bagged feed,33210,566.83,61.23,delivered
LD-000301,CUST-001,ROUTE-10,2024-09-11,drywall,31199,225.9,13.89,delivered
LD-000302,CUST-006,ROUTE-07,2024-09-11,bagged feed,32889,432.81,34.37,delivered
LD-000303,CUST-005,ROUTE-09,2024-09-11,hardware,32179,230.73,12.19,delivered
LD-000304,CUST-006,ROUTE-07,2024-09-12,grain,32557,418.05,37.44,delivered
LD-000305,CUST-002,ROUTE-03,2024-09-12,bagged feed,41626,446.76,54.24,delivered
LD-000306,CUST-003,ROUTE-06,2024-09-12,drywall,29096,644.15,68.54,delivered
LD-000307,CUST-005,ROUTE-09,2024-09-12,roofing supplies,43481,224.46,21.21,delivered
LD-000308,CUST-001,ROUTE-09,2024-09-12,drywall,30012,224.42,19.92,delivered
LD-000309,CUST-003,ROUTE-06,2024-09-13,drywall,28465,625.74,70.4,delivered
LD-000310,CUST-002,ROUTE-04,2024-09-13,grain,40555,396.54,39.28,delivered
LD-000311,CUST-004,ROUTE-01,2024-09-13,grain,40781,532.66,48.34,delivered
LD-000312,CUST-003,ROUTE-06,2024-09-14,drywall,36751,630.47,52.28,delivered
LD-000313,CUST-006,ROUTE-07,2024-09-14,bagged seed,28391,430.49,42.08,delivered
LD-000314,CUST-005,ROUTE-09,2024-09-14,hardware,34054,231.96,21.68,delivered
LD-000315,CUST-001,ROUTE-09,2024-09-14,lumber,40543,217.61,26.19,delivered
LD-000316,CUST-006,ROUTE-08,2024-09-14,bagged seed,29142,395.79,43.6,delivered
LD-000317,CUST-005,ROUTE-09,2024-09-14,hardware,43667,218.95,23.91,delivered
LD-000318,CUST-005,ROUTE-10,2024-09-15,lumber,43061,224.19,15.6,delivered
LD-000319,CUST-004,ROUTE-01,2024-09-15,bagged feed,29169,513.39,79.37,delivered
LD-000320,CUST-002,ROUTE-04,2024-09-15,bagged feed,35634,432.64,25.97,delivered
LD-000321,CUST-005,ROUTE-09,2024-09-16,lumber,31484,209.85,20.17,delivered
LD-000322,CUST-005,ROUTE-09,2024-09-16,drywall,30071,210.04,13.37,delivered
LD-000323,CUST-004,ROUTE-01,2024-09-16,bagged seed,28236,512.45,45.31,delivered
LD-000324,CUST-006,ROUTE-08,2024-09-17,bagged seed,37869,410.53,24.9,delivered
LD-000325,CUST-003,ROUTE-05,2024-09-17,roofing supplies,31692,643.72,74.63,delivered
LD-000326,CUST-006,ROUTE-07,2024-09-17,bagged feed,33178,451.36,40.76,delivered
LD-000327,CUST-002,ROUTE-04,2024-09-17,bagged feed,40305,430.88,27.18,delivered
LD-000328,CUST-001,ROUTE-01,2024-09-17,drywall,32472,507.78,65.64,delivered
LD-000329,CUST-001,ROUTE-10,2024-09-18,hardware,35092,219.5,23.8,delivered
LD-000330,CUST-001,ROUTE-01,2024-09-18,hardware,44522,502.48,69.18,delivered
LD-000331,CUST-002,ROUTE-04,2024-09-18,fertilizer,35833,418.07,27.74,delivered
LD-000332,CUST-006,ROUTE-07,2024-09-18,bagged seed,40611,457.38,35.74,delivered
LD-000333,CUST-006,ROUTE-08,2024-09-18,bagged seed,31636,412.41,40.11,delivered
LD-000334,CUST-006,ROUTE-07,2024-09-18,bagged feed,38500,427.22,33.57,delivered
LD-000335,CUST-006,ROUTE-07,2024-09-18,bagged feed,43003,412.42,37.64,delivered
LD-000336,CUST-004,ROUTE-02,2024-09-19,bagged seed,37552,499.96,41.69,delivered
LD-000337,CUST-002,ROUTE-04,2024-09-19,bagged feed,36519,395.96,37.02,delivered
LD-000338,CUST-001,ROUTE-01,2024-09-19,drywall,32144,530.35,60.46,delivered
LD-000339,CUST-001,ROUTE-10,2024-09-19,hardware,32763,229.4,25.17,delivered
LD-000340,CUST-001,ROUTE-02,2024-09-19,lumber,38095,489.0,73.85,delivered
LD-000341,CUST-005,ROUTE-10,2024-09-20,lumber,44770,214.02,18.61,delivered
LD-000342,CUST-001,ROUTE-02,2024-09-20,hardware,41618,540.95,56.09,delivered
LD-000343,CUST-005,ROUTE-10,2024-09-21,lumber,28216,214.44,24.97,delivered
LD-000344,CUST-005,ROUTE-10,2024-09-21,roofing supplies,28879,225.05,13.56,delivered
LD-000345,CUST-004,ROUTE-01,2024-09-21,fertilizer,43744,538.89,87.39,delivered
LD-000346,CUST-001,ROUTE-09,2024-09-21,drywall,41746,224.61,25.58,delivered
LD-000347,CUST-003,ROUTE-06,2024-09-21,drywall,36895,621.39,74.79,delivered
LD-000348,CUST-005,ROUTE-09,2024-09-21,hardware,43089,232.53,13.0,delivered
LD-000349,CUST-001,ROUTE-01,2024-09-21,roofing supplies,32217,558.82,48.19,delivered
LD-000350,CUST-005,ROUTE-09,2024-09-23,hardware,31896,232.31,11.9,delivered
LD-000351,CUST-006,ROUTE-08,2024-09-23,fertilizer,39540,400.48,41.27,delivered
LD-000352,CUST-001,ROUTE-02,2024-09-23,hardware,40008,533.91,50.5,delivered
LD-000353,CUST-004,ROUTE-01,2024-09-23,bagged feed,44246,552.35,78.56,delivered
LD-000354,CUST-001,ROUTE-10,2024-09-23,drywall,33875,203.42,21.36,delivered
LD-000355,CUST-001,ROUTE-09,2024-09-23,roofing supplies,39096,212.29,23.91,delivered
LD-000356,CUST-005,ROUTE-10,2024-09-24,roofing supplies,42897,206.06,15.01,delivered
LD-000357,CUST-005,ROUTE-09,2024-09-24,lumber,44128,229.04,14.28,delivered
LD-000358,CUST-001,ROUTE-01,2024-09-24,roofing supplies,37930,560.73,49.36,delivered
LD-000359,CUST-005,ROUTE-09,2024-09-24,lumber,40824,214.07,20.12,delivered
LD-000360,CUST-003,ROUTE-06,2024-09-24,hardware,39510,572.49,51.7,delivered
LD-000361,CUST-004,ROUTE-02,2024-09-24,fertilizer,28668,533.76,72.25,delivered
LD-000362,CUST-003,ROUTE-06,2024-09-24,hardware,34611,606.73,83.06,delivered
LD-000363,CUST-001,ROUTE-10,2024-09-24,hardware,34872,212.71,12.4,delivered
LD-000364,CUST-005,ROUTE-10,2024-09-25,roofing supplies,43312,210.51,20.82,delivered
LD-000365,CUST-001,ROUTE-02,2024-09-25,hardware,36746,542.28,75.39,delivered
LD-000366,CUST-001,ROUTE-02,2024-09-25,roofing supplies,36936,496.45,54.45,delivered
LD-000367,CUST-005,ROUTE-10,2024-09-25,lumber,41336,227.98,21.33,delivered
LD-000368,CUST-003,ROUTE-06,2024-09-25,hardware,35731,640.83,50.34,delivered
LD-000369,CUST-004,ROUTE-01,2024-09-25,fertilizer,32748,525.02,79.15,delivered
LD-000370,CUST-003,ROUTE-05,2024-09-25,roofing supplies,42496,611.31,86.31,delivered
LD-000371,CUST-001,ROUTE-10,2024-09-26,hardware,41531,228.81,16.24,delivered
LD-000372,CUST-006,ROUTE-07,2024-09-26,grain,32459,407.72,31.35,delivered
LD-000373,CUST-002,ROUTE-04,2024-09-27,bagged feed,38734,426.05,31.31,delivered
LD-000374,CUST-002,ROUTE-03,2024-09-27,grain,42054,432.55,29.68,delivered
LD-000375,CUST-002,ROUTE-03,2024-09-27,fertilizer,37435,440.54,37.36,delivered
LD-000376,CUST-002,ROUTE-04,2024-09-27,grain,30809,384.58,29.15,delivered
LD-000377,CUST-002,ROUTE-04,2024-09-27,fertilizer,29491,384.32,41.4,delivered
LD-000378,CUST-004,ROUTE-01,2024-09-27,fertilizer,31828,521.62,93.34,delivered
LD-000379,CUST-002,ROUTE-04,2024-09-27,grain,32956,413.24,55.2,delivered
LD-000380,CUST-006,ROUTE-08,2024-09-28,grain,44154,397.91,48.5,delivered
LD-000381,CUST-001,ROUTE-02,2024-09-28,hardware,30517,503.77,67.4,delivered
LD-000382,CUST-004,ROUTE-02,2024-09-28,bagged seed,38794,552.02,75.93,delivered
LD-000383,CUST-005,ROUTE-10,2024-09-28,lumber,41069,210.15,14.85,delivered
LD-000384,CUST-005,ROUTE-09,2024-09-29,drywall,31149,230.15,18.94,delivered
LD-000385,CUST-001,ROUTE-09,2024-09-29,hardware,35347,224.94,21.95,delivered
LD-000386,CUST-005,ROUTE-09,2024-09-29,lumber,44823,209.67,17.62,delivered
LD-000387,CUST-004,ROUTE-02,2024-09-29,fertilizer,42909,537.86,64.8,delivered
LD-000388,CUST-002,ROUTE-04,2024-09-29,grain,41274,429.69,56.62,delivered
LD-000389,CUST-001,ROUTE-02,2024-09-29,lumber,28520,533.77,50.66,delivered
LD-000390,CUST-001,ROUTE-01,2024-09-29,roofing supplies,32994,550.74,64.54,delivered
LD-000391,CUST-006,ROUTE-08,2024-09-30,grain,44243,431.4,44.41,delivered
LD-000392,CUST-003,ROUTE-05,2024-09-30,drywall,41668,651.07,45.08,delivered
LD-000393,CUST-003,ROUTE-06,2024-09-30,roofing supplies,37613,624.31,59.3,delivered
LD-000394,CUST-004,ROUTE-02,2024-09-30,fertilizer,35691,501.32,43.04,delivered
LD-000395,CUST-004,ROUTE-02,2024-09-30,fertilizer,39640,538.66,82.09,delivered
LD-000396,CUST-001,ROUTE-01,2024-10-01,lumber,33473,543.29,87.53,delivered
LD-000397,CUST-001,ROUTE-02,2024-10-01,hardware,41623,538.65,40.86,delivered
LD-000398,CUST-002,ROUTE-03,2024-10-01,grain,41546,449.93,54.39,delivered
LD-000399,CUST-002,ROUTE-04,2024-10-01,bagged seed,40886,423.93,46.54,delivered
LD-000400,CUST-003,ROUTE-05,2024-10-01,hardware,42620,631.59,85.15,delivered
LD-000401,CUST-002,ROUTE-04,2024-10-02,bagged feed,31041,410.93,35.05,delivered
LD-000402,CUST-003,ROUTE-06,2024-10-02,lumber,29564,626.91,87.95,delivered
LD-000403,CUST-006,ROUTE-07,2024-10-02,grain,36114,413.42,41.79,delivered
LD-000404,CUST-004,ROUTE-02,2024-10-02,fertilizer,44345,529.8,94.31,delivered
LD-000405,CUST-001,ROUTE-02,2024-10-02,drywall,31891,527.47,62.57,delivered
LD-000406,CUST-004,ROUTE-01,2024-10-02,fertilizer,37289,514.93,84.73,delivered
LD-000407,CUST-005,ROUTE-09,2024-10-03,roofing supplies,44540,224.62,22.68,delivered
LD-000408,CUST-006,ROUTE-07,2024-10-03,bagged feed,28812,439.45,51.02,delivered
LD-000409,CUST-001,ROUTE-01,2024-10-03,roofing supplies,28621,518.99,51.61,delivered
LD-000410,CUST-005,ROUTE-10,2024-10-03,hardware,36427,205.59,25.95,delivered
LD-000411,CUST-001,ROUTE-09,2024-10-03,hardware,31235,215.67,17.44,delivered
LD-000412,CUST-004,ROUTE-02,2024-10-03,bagged seed,43865,489.28,74.71,delivered
LD-000413,CUST-006,ROUTE-07,2024-10-04,bagged feed,40232,437.69,30.3,delivered
LD-000414,CUST-003,ROUTE-06,2024-10-04,drywall,34971,613.59,65.54,delivered
LD-000415,CUST-003,ROUTE-06,2024-10-04,drywall,42834,589.32,73.44,delivered
LD-000416,CUST-006,ROUTE-08,2024-10-05,grain,30659,434.09,46.17,delivered
LD-000417,CUST-006,ROUTE-07,2024-10-05,bagged seed,43161,428.21,31.12,delivered
LD-000418,CUST-004,ROUTE-01,2024-10-05,bagged seed,34425,567.54,74.98,delivered
LD-000419,CUST-006,ROUTE-07,2024-10-05,bagged feed,36507,459.61,52.98,delivered
LD-000420,CUST-003,ROUTE-06,2024-10-05,hardware,36979,577.56,65.95,delivered
LD-000421,CUST-005,ROUTE-09,2024-10-05,roofing supplies,41887,233.71,25.0,delivered
LD-000422,CUST-003,ROUTE-05,2024-10-05,drywall,35757,655.4,79.34,delivered
LD-000423,CUST-005,ROUTE-10,2024-10-06,lumber,31336,221.89,19.64,delivered
LD-000424,CUST-003,ROUTE-05,2024-10-06,hardware,44948,606.52,49.01,delivered
LD-000425,CUST-001,ROUTE-02,2024-10-07,drywall,42281,521.57,75.69,delivered
LD-000426,CUST-001,ROUTE-02,2024-10-07,lumber,41830,510.28,93.23,delivered
LD-000427,CUST-005,ROUTE-10,2024-10-07,drywall,41719,212.19,12.82,delivered
LD-000428,CUST-004,ROUTE-01,2024-10-07,grain,34037,556.72,40.86,delivered
LD-000429,CUST-003,ROUTE-05,2024-10-07,roofing supplies,36585,637.55,56.67,delivered
LD-000430,CUST-003,ROUTE-05,2024-10-07,hardware,30142,589.86,84.9,delivered
LD-000431,CUST-003,ROUTE-05,2024-10-08,drywall,36099,584.68,80.37,delivered
LD-000432,CUST-005,ROUTE-10,2024-10-08,hardware,43524,210.52,17.26,delivered
LD-000433,CUST-003,ROUTE-06,2024-10-08,lumber,32401,626.53,54.34,delivered
LD-000434,CUST-003,ROUTE-05,2024-10-08,drywall,30700,603.84,65.09,delivered
LD-000435,CUST-006,ROUTE-08,2024-10-08,bagged feed,32517,445.41,49.58,delivered
LD-000436,CUST-002,ROUTE-03,2024-10-08,bagged feed,43546,412.5,44.12,delivered
LD-000437,CUST-005,ROUTE-09,2024-10-08,drywall,32553,222.95,13.18,delivered
LD-000438,CUST-003,ROUTE-06,2024-10-09,hardware,34691,641.85,42.31,delivered
LD-000439,CUST-005,ROUTE-10,2024-10-09,lumber,34117,208.59,24.92,delivered
LD-000440,CUST-004,ROUTE-01,2024-10-09,grain,34765,509.07,51.61,delivered
LD-000441,CUST-001,ROUTE-10,2024-10-10,roofing supplies,38777,228.36,24.44,delivered
LD-000442,CUST-006,ROUTE-08,2024-10-10,grain,40604,440.72,30.8,delivered
LD-000443,CUST-004,ROUTE-01,2024-10-10,fertilizer,30507,551.88,67.74,delivered
LD-000444,CUST-001,ROUTE-02,2024-10-11,drywall,43212,519.68,44.18,delivered
LD-000445,CUST-003,ROUTE-05,2024-10-11,hardware,33519,586.61,78.71,delivered
LD-000446,CUST-001,ROUTE-10,2024-10-12,drywall,42548,204.52,11.32,delivered
LD-000447,CUST-006,ROUTE-07,2024-10-12,bagged feed,31165,451.99,52.15,delivered
LD-000448,CUST-003,ROUTE-05,2024-10-12,lumber,41177,632.4,39.62,delivered
LD-000449,CUST-001,ROUTE-02,2024-10-12,drywall,31104,527.36,93.5,delivered
LD-000450,CUST-004,ROUTE-02,2024-10-12,bagged feed,44496,526.53,93.87,delivered
LD-000451,CUST-002,ROUTE-03,2024-10-12,grain,34697,434.83,32.61,delivered
LD-000452,CUST-002,ROUTE-03,2024-10-13,bagged feed,35289,432.97,37.34,delivered
LD-000453,CUST-005,ROUTE-09,2024-10-13,roofing supplies,44627,208.84,22.12,delivered
LD-000454,CUST-002,ROUTE-04,2024-10-13,grain,41850,410.59,49.0,delivered
LD-000455,CUST-003,ROUTE-06,2024-10-13,drywall,40292,611.8,64.0,delivered
LD-000456,CUST-005,ROUTE-09,2024-10-14,hardware,29272,234.69,13.12,delivered
LD-000457,CUST-006,ROUTE-07,2024-10-14,grain,41894,448.58,32.75,delivered
LD-000458,CUST-001,ROUTE-10,2024-10-14,hardware,30632,217.47,14.08,delivered
LD-000459,CUST-006,ROUTE-08,2024-10-14,bagged feed,36815,432.03,55.44,delivered
LD-000460,CUST-002,ROUTE-03,2024-10-15,grain,33963,427.2,28.39,delivered
LD-000461,CUST-005,ROUTE-09,2024-10-15,roofing supplies,30615,214.91,16.92,delivered
LD-000462,CUST-005,ROUTE-09,2024-10-15,hardware,36710,232.98,18.35,delivered
LD-000463,CUST-003,ROUTE-05,2024-10-16,lumber,42972,649.6,59.89,delivered
LD-000464,CUST-006,ROUTE-07,2024-10-16,bagged seed,38557,408.48,36.64,delivered
LD-000465,CUST-003,ROUTE-05,2024-10-16,roofing supplies,44535,582.97,64.89,delivered
LD-000466,CUST-003,ROUTE-06,2024-10-16,drywall,35221,624.01,73.63,delivered
LD-000467,CUST-006,ROUTE-08,2024-10-17,grain,40505,426.94,50.66,delivered
LD-000468,CUST-003,ROUTE-06,2024-10-17,lumber,38184,572.91,66.85,delivered
LD-000469,CUST-005,ROUTE-10,2024-10-17,drywall,32741,225.74,15.7,delivered
LD-000470,CUST-006,ROUTE-08,2024-10-17,bagged feed,44220,407.51,56.64,delivered
LD-000471,CUST-003,ROUTE-05,2024-10-17,lumber,40854,607.25,74.25,delivered
LD-000472,CUST-006,ROUTE-08,2024-10-18,grain,33363,422.83,39.33,delivered
LD-000473,CUST-004,ROUTE-01,2024-10-18,bagged seed,31147,524.51,66.09,delivered
LD-000474,CUST-006,ROUTE-08,2024-10-19,bagged seed,43193,438.26,46.21,delivered
LD-000475,CUST-005,ROUTE-10,2024-10-19,drywall,31098,225.14,13.97,delivered
LD-000476,CUST-005,ROUTE-10,2024-10-19,lumber,32066,224.0,14.36,delivered
LD-000477,CUST-002,ROUTE-03,2024-10-19,fertilizer,29147,404.34,28.87,delivered
LD-000478,CUST-003,ROUTE-06,2024-10-19,roofing supplies,31244,619.61,41.33,delivered
LD-000479,CUST-003,ROUTE-06,2024-10-19,roofing supplies,41109,603.55,88.13,delivered
LD-000480,CUST-004,ROUTE-01,2024-10-19,fertilizer,42209,526.11,92.56,delivered
LD-000481,CUST-002,ROUTE-04,2024-10-19,bagged seed,31209,403.86,56.72,delivered
LD-000482,CUST-002,ROUTE-04,2024-10-21,grain,33920,402.18,49.21,delivered
LD-000483,CUST-001,ROUTE-09,2024-10-21,roofing supplies,41705,226.61,14.0,delivered
LD-000484,CUST-004,ROUTE-02,2024-10-21,bagged seed,30604,492.46,53.46,delivered
LD-000485,CUST-002,ROUTE-04,2024-10-21,grain,44875,420.04,47.08,delivered
LD-000486,CUST-001,ROUTE-10,2024-10-21,roofing supplies,35375,207.92,16.76,delivered
LD-000487,CUST-001,ROUTE-09,2024-10-21,drywall,43831,214.92,14.45,delivered
LD-000488,CUST-003,ROUTE-06,2024-10-21,drywall,31511,568.5,85.29,delivered
LD-000489,CUST-002,ROUTE-04,2024-10-22,grain,40265,399.77,38.89,delivered
LD-000490,CUST-006,ROUTE-08,2024-10-22,bagged seed,33253,427.6,56.05,delivered
LD-000491,CUST-006,ROUTE-08,2024-10-22,bagged feed,31595,443.23,50.91,delivered
LD-000492,CUST-004,ROUTE-01,2024-10-22,bagged feed,44752,512.96,55.68,delivered
LD-000493,CUST-005,ROUTE-09,2024-10-22,roofing supplies,31947,210.37,11.83,delivered
LD-000494,CUST-006,ROUTE-07,2024-10-22,fertilizer,31606,422.57,34.01,delivered
LD-000495,CUST-004,ROUTE-01,2024-10-23,fertilizer,44098,525.06,56.94,delivered
LD-000496,CUST-001,ROUTE-02,2024-10-23,lumber,29344,526.47,89.76,delivered
LD-000497,CUST-005,ROUTE-09,2024-10-23,lumber,32188,212.05,19.51,delivered
LD-000498,CUST-005,ROUTE-09,2024-10-23,roofing supplies,41025,220.62,19.24,delivered
LD-000499,CUST-002,ROUTE-03,2024-10-23,grain,44509,438.42,42.08,delivered
LD-000500,CUST-006,ROUTE-07,2024-10-24,bagged feed,31807,407.63,36.22,delivered
LD-000501,CUST-001,ROUTE-09,2024-10-24,roofing supplies,37164,211.62,25.82,delivered
LD-000502,CUST-006,ROUTE-08,2024-10-24,bagged feed,42616,404.3,48.72,delivered
LD-000503,CUST-003,ROUTE-05,2024-10-24,roofing supplies,40917,635.05,48.77,delivered
LD-000504,CUST-001,ROUTE-01,2024-10-24,roofing supplies,36137,552.89,54.95,delivered
LD-000505,CUST-004,ROUTE-02,2024-10-24,bagged feed,38072,509.47,48.84,delivered
LD-000506,CUST-003,ROUTE-06,2024-10-25,roofing supplies,40607,621.49,76.17,delivered
LD-000507,CUST-002,ROUTE-04,2024-10-25,fertilizer,33942,419.74,29.71,delivered
LD-000508,CUST-002,ROUTE-04,2024-10-25,bagged feed,40799,407.51,51.05,delivered
LD-000509,CUST-004,ROUTE-02,2024-10-25,grain,38926,496.57,91.48,delivered
LD-000510,CUST-001,ROUTE-02,2024-10-26,lumber,39875,524.59,92.21,delivered
LD-000511,CUST-002,ROUTE-03,2024-10-26,bagged seed,32515,406.13,47.71,delivered
LD-000512,CUST-001,ROUTE-10,2024-10-26,roofing supplies,33977,216.12,13.35,delivered
LD-000513,CUST-001,ROUTE-02,2024-10-26,roofing supplies,28356,513.79,63.38,delivered
LD-000514,CUST-001,ROUTE-02,2024-10-27,hardware,34019,542.2,93.2,delivered
LD-000515,CUST-004,ROUTE-01,2024-10-27,fertilizer,31552,507.32,60.09,delivered
LD-000516,CUST-001,ROUTE-01,2024-10-27,hardware,29496,503.46,45.53,delivered
LD-000517,CUST-003,ROUTE-06,2024-10-27,lumber,44455,630.87,46.81,delivered
LD-000518,CUST-006,ROUTE-07,2024-10-28,fertilizer,42663,451.35,35.94,delivered
LD-000519,CUST-004,ROUTE-01,2024-10-28,bagged seed,32673,552.63,57.22,delivered
LD-000520,CUST-004,ROUTE-02,2024-10-28,grain,36389,538.24,64.37,delivered
LD-000521,CUST-005,ROUTE-10,2024-10-28,drywall,30735,222.02,18.84,delivered
LD-000522,CUST-002,ROUTE-04,2024-10-28,grain,31063,402.38,40.21,delivered
LD-000523,CUST-003,ROUTE-06,2024-10-28,roofing supplies,43604,576.99,62.64,delivered
LD-000524,CUST-006,ROUTE-08,2024-10-29,fertilizer,36259,425.96,27.51,delivered
LD-000525,CUST-004,ROUTE-02,2024-10-29,fertilizer,33391,500.59,91.36,delivered
LD-000526,CUST-006,ROUTE-07,2024-10-29,fertilizer,38371,408.34,54.33,delivered
LD-000527,CUST-005,ROUTE-09,2024-10-29,lumber,35163,227.71,14.06,delivered
LD-000528,CUST-001,ROUTE-10,2024-10-29,hardware,41567,214.47,16.53,delivered
LD-000529,CUST-006,ROUTE-08,2024-10-29,fertilizer,31251,445.25,51.35,delivered
LD-000530,CUST-002,ROUTE-03,2024-10-29,grain,40487,405.98,53.01,delivered
LD-000531,CUST-003,ROUTE-06,2024-10-30,drywall,41589,620.44,39.22,delivered
LD-000532,CUST-004,ROUTE-01,2024-10-30,grain,29690,555.02,71.7,delivered
LD-000533,CUST-005,ROUTE-10,2024-10-30,drywall,33211,229.42,14.31,delivered
LD-000534,CUST-003,ROUTE-05,2024-10-30,roofing supplies,35266,604.03,66.84,delivered
LD-000535,CUST-005,ROUTE-09,2024-10-30,lumber,32647,214.61,24.67,delivered
LD-000536,CUST-004,ROUTE-01,2024-10-31,bagged feed,37789,500.87,50.15,delivered
LD-000537,CUST-001,ROUTE-02,2024-10-31,lumber,28754,521.9,81.59,delivered
LD-000538,CUST-003,ROUTE-06,2024-10-31,hardware,44246,602.0,88.21,delivered
LD-000539,CUST-006,ROUTE-08,2024-10-31,grain,42619,414.6,49.4,delivered
LD-000540,CUST-005,ROUTE-10,2024-11-01,hardware,28981,206.25,23.39,delivered
LD-000541,CUST-002,ROUTE-04,2024-11-01,fertilizer,35623,413.55,37.47,delivered
LD-000542,CUST-001,ROUTE-10,2024-11-01,hardware,29533,230.58,17.57,delivered
LD-000543,CUST-003,ROUTE-05,2024-11-01,hardware,29212,651.61,86.74,delivered
LD-000544,CUST-004,ROUTE-02,2024-11-02,bagged seed,40252,549.89,46.05,delivered
LD-000545,CUST-005,ROUTE-09,2024-11-02,lumber,36509,231.6,11.9,delivered
LD-000546,CUST-005,ROUTE-10,2024-11-02,hardware,32009,217.56,14.86,delivered
LD-000547,CUST-002,ROUTE-03,2024-11-02,bagged seed,30462,452.87,26.74,delivered
LD-000548,CUST-002,ROUTE-03,2024-11-03,fertilizer,40634,453.05,53.39,delivered
LD-000549,CUST-006,ROUTE-07,2024-11-03,bagged feed,28543,457.41,30.92,delivered
LD-000550,CUST-003,ROUTE-05,2024-11-03,lumber,40534,638.59,60.97,delivered
LD-000551,CUST-001,ROUTE-09,2024-11-04,roofing supplies,30157,221.67,15.38,delivered
LD-000552,CUST-003,ROUTE-06,2024-11-04,lumber,31088,582.49,86.2,delivered
LD-000553,CUST-004,ROUTE-02,2024-11-05,bagged seed,33816,552.33,88.09,delivered
LD-000554,CUST-005,ROUTE-09,2024-11-05,roofing supplies,31077,209.45,23.31,delivered
LD-000555,CUST-005,ROUTE-10,2024-11-05,lumber,36845,222.12,22.17,delivered
LD-000556,CUST-004,ROUTE-01,2024-11-05,fertilizer,42721,567.75,87.81,delivered
LD-000557,CUST-004,ROUTE-02,2024-11-05,fertilizer,31610,552.0,67.44,delivered
LD-000558,CUST-005,ROUTE-09,2024-11-05,lumber,44002,215.27,17.7,delivered
LD-000559,CUST-006,ROUTE-07,2024-11-06,grain,30644,423.77,25.81,delivered
LD-000560,CUST-003,ROUTE-05,2024-11-06,roofing supplies,36192,591.23,67.82,delivered
LD-000561,CUST-006,ROUTE-08,2024-11-06,fertilizer,43347,410.87,40.15,delivered
LD-000562,CUST-003,ROUTE-05,2024-11-07,hardware,32126,612.46,39.31,delivered
LD-000563,CUST-006,ROUTE-08,2024-11-07,bagged seed,31979,431.58,47.01,delivered
LD-000564,CUST-005,ROUTE-09,2024-11-07,lumber,30200,206.63,20.31,delivered
LD-000565,CUST-002,ROUTE-03,2024-11-07,fertilizer,42389,446.71,45.12,delivered
LD-000566,CUST-004,ROUTE-02,2024-11-07,fertilizer,40818,513.08,83.69,delivered
LD-000567,CUST-002,ROUTE-04,2024-11-08,grain,37073,384.52,29.97,delivered
LD-000568,CUST-006,ROUTE-08,2024-11-08,grain,30235,441.0,46.04,delivered
