purchase_id,trip_id,truck_id,driver_id,purchase_date,gallons,price_per_gallon,total_cost,location
FUEL-000245,TRP-000245,TRK-004,DRV-001,2024-08-28,25.42,3.955,100.54,"Oklahoma City, OK"
FUEL-000246,TRP-000246,TRK-010,DRV-001,2024-08-28,25.68,3.946,101.33,"Joplin, MO"
FUEL-000247,TRP-000247,TRK-006,DRV-001,2024-08-29,32.7,3.912,127.92,"Tulsa, OK"
FUEL-000248,TRP-000248,TRK-009,DRV-014,2024-08-29,37.41,3.994,149.42,"Springfield, MO"
FUEL-000249,TRP-000249,TRK-004,DRV-001,2024-08-29,23.24,3.789,88.06,"Joplin, MO"
FUEL-000250,TRP-000250,TRK-010,DRV-001,2024-08-29,26.5,3.818,101.18,"Tulsa, OK"
FUEL-000251,TRP-000251,TRK-004,DRV-009,2024-08-29,44.11,3.882,171.24,"Little Rock, AR"
FUEL-000252,TRP-000252,TRK-001,DRV-001,2024-08-30,25.2,3.994,100.65,"Kansas City, MO"
FUEL-000253,TRP-000253,TRK-003,DRV-001,2024-08-30,11.23,3.815,42.84,"Dallas, TX"
FUEL-000254,TRP-000254,TRK-006,DRV-004,2024-08-30,56.65,3.821,216.46,"Fort Smith, AR"
FUEL-000255,TRP-000255,TRK-002,DRV-001,2024-08-30,25.86,3.833,99.12,"Fort Smith, AR"
FUEL-000256,TRP-000256,TRK-002,DRV-001,2024-08-30,23.68,4.032,95.48,"Oklahoma City, OK"
FUEL-000257,TRP-000257,TRK-006,DRV-011,2024-08-31,52.67,3.83,201.73,"Kansas City, MO"
FUEL-000258,TRP-000258,TRK-006,DRV-007,2024-08-31,57.6,3.919,225.73,"Kansas City, MO"
FUEL-000259,TRP-000259,TRK-010,DRV-001,2024-08-31,23.29,3.81,88.73,"Kansas City, MO"
FUEL-000260,TRP-000260,TRK-006,DRV-005,2024-08-31,53.72,3.881,208.49,"Tulsa, OK"
FUEL-000261,TRP-000261,TRK-006,DRV-012,2024-08-31,55.6,3.759,209.0,"Dallas, TX"
FUEL-000262,TRP-000262,TRK-001,DRV-001,2024-08-31,40.87,3.933,160.74,"Dallas, TX"
FUEL-000263,TRP-000263,TRK-005,DRV-001,2024-09-01,37.65,3.988,150.15,"Joplin, MO"
FUEL-000264,TRP-000264,TRK-004,DRV-001,2024-09-01,40.21,3.965,159.43,"Kansas City, MO"
FUEL-000265,TRP-000265,TRK-006,DRV-009,2024-09-01,55.36,3.838,212.47,"Kansas City, MO"
FUEL-000266,TRP-000266,TRK-010,DRV-001,2024-09-01,10.47,3.832,40.12,"Little Rock, AR"
FUEL-000267,TRP-000267,TRK-002,DRV-001,2024-09-02,26.06,3.913,101.97,"Oklahoma City, OK"
FUEL-000268,TRP-000268,TRK-001,DRV-001,2024-09-02,25.72,3.973,102.19,"Joplin, MO"
FUEL-000269,TRP-000269,TRK-006,DRV-012,2024-09-02,55.5,3.914,217.23,"Springfield, MO"
FUEL-000270,TRP-000270,TRK-004,DRV-001,2024-09-02,41.61,3.937,163.82,"Oklahoma City, OK"
FUEL-000271,TRP-000271,TRK-010,DRV-001,2024-09-03,24.25,3.939,95.52,"Little Rock, AR"
FUEL-000272,TRP-000272,TRK-006,DRV-002,2024-09-03,55.13,3.829,211.09,"Kansas City, MO"
FUEL-000273,TRP-000273,TRK-006,DRV-013,2024-09-03,52.83,3.855,203.66,"Joplin, MO"
FUEL-000274,TRP-000274,TRK-004,DRV-001,2024-09-03,10.54,4.007,42.23,"Dallas, TX"
FUEL-000275,TRP-000275,TRK-002,DRV-001,2024-09-03,10.79,3.889,41.96,"Tulsa, OK"
FUEL-000276,TRP-000276,TRK-009,DRV-001,2024-09-03,23.43,3.784,88.66,"Dallas, TX"
FUEL-000277,TRP-000277,TRK-003,DRV-001,2024-09-04,25.9,3.804,98.52,"Tulsa, OK"
FUEL-000278,TRP-000278,TRK-006,DRV-003,2024-09-04,50.66,3.867,195.9,"Dallas, TX"
FUEL-000279,TRP-000279,TRK-008,DRV-001,2024-09-04,24.19,3.767,91.12,"Fort Smith, AR"
FUEL-000280,TRP-000280,TRK-003,DRV-001,2024-09-04,42.35,3.804,161.1,"Oklahoma City, OK"
FUEL-000281,TRP-000281,TRK-006,DRV-010,2024-09-04,54.95,3.921,215.46,"Joplin, MO"
FUEL-000282,TRP-000282,TRK-001,DRV-001,2024-09-05,10.45,4.02,42.01,"Tulsa, OK"
FUEL-000283,TRP-000283,TRK-006,DRV-003,2024-09-05,54.3,4.013,217.91,"Fort Smith, AR"
FUEL-000284,TRP-000284,TRK-001,DRV-001,2024-09-05,23.05,3.974,91.6,"Kansas City, MO"
FUEL-000285,TRP-000285,TRK-003,DRV-001,2024-09-05,25.44,3.747,95.32,"Fort Smith, AR"
FUEL-000286,TRP-000286,TRK-001,DRV-001,2024-09-06,24.41,3.849,93.95,"Tulsa, OK"
FUEL-000287,TRP-000287,TRK-002,DRV-001,2024-09-06,10.85,3.881,42.11,"Kansas City, MO"
FUEL-000288,TRP-000288,TRK-006,DRV-005,2024-09-06,53.46,3.916,209.35,"Springfield, MO"
FUEL-000289,TRP-000289,TRK-007,DRV-001,2024-09-06,11.19,4.01,44.87,"Oklahoma City, OK"
FUEL-000290,TRP-000290,TRK-006,DRV-011,2024-09-06,51.78,3.835,198.58,"Kansas City, MO"
FUEL-000291,TRP-000291,TRK-006,DRV-008,2024-09-07,53.48,3.906,208.89,"Kansas City, MO"
FUEL-000292,TRP-000292,TRK-010,DRV-001,2024-09-07,39.79,3.998,159.08,"Dallas, TX"
FUEL-000293,TRP-000293,TRK-003,DRV-001,2024-09-07,40.55,3.756,152.31,"Oklahoma City, OK"
FUEL-000294,TRP-000294,TRK-005,DRV-001,2024-09-07,10.27,3.756,38.57,"Dallas, TX"
FUEL-000295,TRP-000295,TRK-008,DRV-001,2024-09-09,10.39,3.833,39.82,"Kansas City, MO"
FUEL-000296,TRP-000296,TRK-006,DRV-001,2024-09-09,49.29,3.931,193.76,"Kansas City, MO"
FUEL-000297,TRP-000297,TRK-005,DRV-010,2024-09-10,40.11,3.847,154.3,"Oklahoma City, OK"
FUEL-000298,TRP-000298,TRK-006,DRV-013,2024-09-10,55.06,4.021,221.4,"Dallas, TX"
FUEL-000299,TRP-000299,TRK-002,DRV-001,2024-09-10,25.74,3.869,99.59,"Springfield, MO"
FUEL-000300,TRP-000300,TRK-006,DRV-014,2024-09-11,54.5,3.819,208.14,"Springfield, MO"
FUEL-000301,TRP-000301,TRK-010,DRV-001,2024-09-11,10.87,3.941,42.84,"Joplin, MO"
FUEL-000302,TRP-000302,TRK-007,DRV-001,2024-09-11,23.34,3.839,89.6,"Dallas, TX"
FUEL-000303,TRP-000303,TRK-010,DRV-001,2024-09-11,10.68,3.819,40.79,"Dallas, TX"
FUEL-000304,TRP-000304,TRK-010,DRV-001,2024-09-12,22.2,3.753,83.32,"Fort Smith, AR"
FUEL-000305,TRP-000305,TRK-008,DRV-001,2024-09-12,24.81,3.816,94.67,"Dallas, TX"
FUEL-000306,TRP-000306,TRK-008,DRV-001,2024-09-12,36.07,4.006,144.5,"Little Rock, AR"
FUEL-000307,TRP-000307,TRK-007,DRV-001,2024-09-12,10.53,4.02,42.33,"Kansas City, MO"
FUEL-000308,TRP-000308,TRK-007,DRV-001,2024-09-12,11.09,4.004,44.4,"Little Rock, AR"
FUEL-000309,TRP-000309,TRK-010,DRV-001,2024-09-13,39.69,3.804,150.98,"Joplin, MO"
FUEL-000310,TRP-000310,TRK-007,DRV-001,2024-09-13,23.29,3.765,87.69,"Fort Smith, AR"
FUEL-000311,TRP-000311,TRK-007,DRV-001,2024-09-13,37.73,4.036,152.28,"Springfield, MO"
FUEL-000312,TRP-000312,TRK-007,DRV-001,2024-09-14,37.69,3.851,145.14,"Tulsa, OK"
FUEL-000313,TRP-000313,TRK-008,DRV-001,2024-09-14,24.92,4.032,100.48,"Oklahoma City, OK"
FUEL-000314,TRP-000314,TRK-003,DRV-001,2024-09-14,12.04,3.958,47.65,"Kansas City, MO"
FUEL-000315,TRP-000315,TRK-003,DRV-001,2024-09-14,11.7,3.783,44.26,"Dallas, TX"
FUEL-000316,TRP-000316,TRK-003,DRV-001,2024-09-14,23.77,3.867,91.92,"Tulsa, OK"
FUEL-000317,TRP-000317,TRK-008,DRV-001,2024-09-14,12.09,3.911,47.28,"Kansas City, MO"
FUEL-000318,TRP-000318,TRK-002,DRV-001,2024-09-15,11.14,3.957,44.08,"Fort Smith, AR"
FUEL-000319,TRP-000319,TRK-006,DRV-008,2024-09-15,51.36,3.994,205.13,"Joplin, MO"
FUEL-000320,TRP-000320,TRK-002,DRV-001,2024-09-15,22.9,3.802,87.07,"Joplin, MO"
FUEL-000321,TRP-000321,TRK-007,DRV-001,2024-09-16,11.44,3.957,45.27,"Tulsa, OK"
FUEL-000322,TRP-000322,TRK-004,DRV-001,2024-09-16,11.26,3.941,44.38,"Dallas, TX"
FUEL-000323,TRP-000323,TRK-006,DRV-005,2024-09-16,51.43,3.833,197.13,"Fort Smith, AR"
FUEL-000324,TRP-000324,TRK-003,DRV-001,2024-09-17,23.4,3.904,91.35,"Fort Smith, AR"
FUEL-000325,TRP-000325,TRK-010,DRV-001,2024-09-17,40.7,3.882,158.0,"Kansas City, MO"
FUEL-000326,TRP-000326,TRK-002,DRV-001,2024-09-17,24.41,3.85,93.98,"Springfield, MO"
FUEL-000327,TRP-000327,TRK-007,DRV-001,2024-09-17,26.49,3.889,103.02,"Oklahoma City, OK"
FUEL-000328,TRP-000328,TRK-006,DRV-013,2024-09-17,50.76,3.936,199.79,"Tulsa, OK"
FUEL-000329,TRP-000329,TRK-003,DRV-001,2024-09-18,11.74,3.93,46.14,"Tulsa, OK"
FUEL-000330,TRP-000330,TRK-006,DRV-013,2024-09-18,56.71,3.961,224.63,"Dallas, TX"
FUEL-000331,TRP-000331,TRK-005,DRV-001,2024-09-18,24.11,3.892,93.84,"Tulsa, OK"
FUEL-000332,TRP-000332,TRK-001,DRV-001,2024-09-18,24.06,3.958,95.23,"Kansas City, MO"
FUEL-000333,TRP-000333,TRK-001,DRV-001,2024-09-18,23.78,4.047,96.24,"Oklahoma City, OK"
FUEL-000334,TRP-000334,TRK-008,DRV-001,2024-09-18,24.3,3.894,94.62,"Little Rock, AR"
FUEL-000335,TRP-000335,TRK-002,DRV-001,2024-09-18,24.79,3.909,96.9,"Joplin, MO"
FUEL-000336,TRP-000336,TRK-006,DRV-014,2024-09-19,53.93,3.851,207.68,"Fort Smith, AR"
FUEL-000337,TRP-000337,TRK-003,DRV-001,2024-09-19,24.81,3.839,95.25,"Tulsa, OK"
FUEL-000338,TRP-000338,TRK-006,DRV-012,2024-09-19,53.16,3.802,202.11,"Little Rock, AR"
FUEL-000339,TRP-000339,TRK-002,DRV-001,2024-09-19,11.58,3.798,43.98,"Fort Smith, AR"
FUEL-000340,TRP-000340,TRK-006,DRV-006,2024-09-19,55.07,4.034,222.15,"Little Rock, AR"
FUEL-000341,TRP-000341,TRK-007,DRV-001,2024-09-20,11.63,3.866,44.96,"Little Rock, AR"
FUEL-000342,TRP-000342,TRK-006,DRV-007,2024-09-20,54.72,3.896,213.19,"Kansas City, MO"
FUEL-000343,TRP-000343,TRK-004,DRV-002,2024-09-21,10.82,3.921,42.43,"Joplin, MO"
FUEL-000344,TRP-000344,TRK-003,DRV-002,2024-09-21,10.6,3.948,41.85,"Joplin, MO"
FUEL-000345,TRP-000345,TRK-006,DRV-008,2024-09-21,53.02,3.833,203.23,"Joplin, MO"
FUEL-000346,TRP-000346,TRK-001,DRV-002,2024-09-21,10.42,3.783,39.42,"Tulsa, OK"
FUEL-000347,TRP-000347,TRK-001,DRV-002,2024-09-21,42.56,3.857,164.15,"Tulsa, OK"
FUEL-000348,TRP-000348,TRK-002,DRV-001,2024-09-21,11.45,3.934,45.04,"Kansas City, MO"
FUEL-000349,TRP-000349,TRK-006,DRV-003,2024-09-21,49.8,3.76,187.25,"Fort Smith, AR"
FUEL-000350,TRP-000350,TRK-003,DRV-001,2024-09-23,10.8,3.957,42.74,"Joplin, MO"
FUEL-000351,TRP-000351,TRK-008,DRV-001,2024-09-23,26.23,3.814,100.04,"Little Rock, AR"
FUEL-000352,TRP-000352,TRK-006,DRV-002,2024-09-23,53.41,3.79,202.42,"Kansas City, MO"
FUEL-000353,TRP-000353,TRK-006,DRV-001,2024-09-23,52.17,3.962,206.7,"Fort Smith, AR"
FUEL-000354,TRP-000354,TRK-007,DRV-002,2024-09-23,10.81,3.933,42.52,"Springfield, MO"
FUEL-000355,TRP-000355,TRK-004,DRV-001,2024-09-23,10.94,3.838,41.99,"Dallas, TX"
FUEL-000356,TRP-000356,TRK-005,DRV-001,2024-09-24,10.42,3.872,40.35,"Kansas City, MO"
FUEL-000357,TRP-000357,TRK-007,DRV-002,2024-09-24,11.04,4.054,44.76,"Springfield, MO"
FUEL-000358,TRP-000358,TRK-006,DRV-005,2024-09-24,54.26,3.962,214.98,"Fort Smith, AR"
FUEL-000359,TRP-000359,TRK-004,DRV-002,2024-09-24,11.68,3.867,45.17,"Joplin, MO"
FUEL-000360,TRP-000360,TRK-003,DRV-002,2024-09-24,36.38,3.763,136.9,"Kansas City, MO"
FUEL-000361,TRP-000361,TRK-010,DRV-007,2024-09-24,41.36,3.819,157.95,"Fort Smith, AR"
FUEL-000362,TRP-000362,TRK-009,DRV-001,2024-09-24,41.01,4.044,165.84,"Springfield, MO"
FUEL-000363,TRP-000363,TRK-009,DRV-002,2024-09-24,11.0,3.893,42.82,"Tulsa, OK"
FUEL-000364,TRP-000364,TRK-009,DRV-002,2024-09-25,11.0,3.83,42.13,"Little Rock, AR"
FUEL-000365,TRP-000365,TRK-006,DRV-010,2024-09-25,54.33,3.851,209.22,"Fort Smith, AR"
FUEL-000366,TRP-000366,TRK-006,DRV-011,2024-09-25,52.72,4.015,211.67,"Springfield, MO"
FUEL-000367,TRP-000367,TRK-009,DRV-002,2024-09-25,11.0,4.037,44.41,"Little Rock, AR"
FUEL-000368,TRP-000368,TRK-001,DRV-001,2024-09-25,39.99,3.87,154.76,"Springfield, MO"
FUEL-000369,TRP-000369,TRK-006,DRV-001,2024-09-25,51.56,3.774,194.59,"Oklahoma City, OK"
FUEL-000370,TRP-000370,TRK-004,DRV-002,2024-09-25,35.63,4.032,143.66,"Kansas City, MO"
FUEL-000371,TRP-000371,TRK-004,DRV-001,2024-09-26,10.98,4.002,43.94,"Kansas City, MO"
FUEL-000372,TRP-000372,TRK-003,DRV-001,2024-09-26,24.9,4.012,99.9,"Dallas, TX"
FUEL-000373,TRP-000373,TRK-004,DRV-001,2024-09-27,24.77,3.926,97.25,"Oklahoma City, OK"
FUEL-000374,TRP-000374,TRK-010,DRV-001,2024-09-27,26.71,3.895,104.04,"Fort Smith, AR"
FUEL-000375,TRP-000375,TRK-004,DRV-001,2024-09-27,22.82,3.881,88.56,"Tulsa, OK"
FUEL-000376,TRP-000376,TRK-003,DRV-002,2024-09-27,23.93,3.787,90.62,"Joplin, MO"
FUEL-000377,TRP-000377,TRK-004,DRV-002,2024-09-27,26.2,3.91,102.44,"Kansas City, MO"
FUEL-000378,TRP-000378,TRK-006,DRV-014,2024-09-27,53.63,4.008,214.95,"Little Rock, AR"
FUEL-000379,TRP-000379,TRK-007,DRV-002,2024-09-27,25.23,3.971,100.19,"Dallas, TX"
FUEL-000380,TRP-000380,TRK-002,DRV-002,2024-09-28,22.57,3.841,86.69,"Oklahoma City, OK"
FUEL-000381,TRP-000381,TRK-003,DRV-006,2024-09-28,37.82,4.045,152.98,"Kansas City, MO"
FUEL-000382,TRP-000382,TRK-009,DRV-006,2024-09-28,38.04,3.953,150.37,"Kansas City, MO"
FUEL-000383,TRP-000383,TRK-008,DRV-002,2024-09-28,10.27,3.985,40.93,"Tulsa, OK"
FUEL-000384,TRP-000384,TRK-005,DRV-002,2024-09-29,10.98,3.944,43.31,"Dallas, TX"
FUEL-000385,TRP-000385,TRK-010,DRV-001,2024-09-29,11.09,4.031,44.7,"Oklahoma City, OK"
FUEL-000386,TRP-000386,TRK-001,DRV-002,2024-09-29,10.88,3.814,41.5,"Tulsa, OK"
FUEL-000387,TRP-000387,TRK-006,DRV-006,2024-09-29,52.71,3.941,207.73,"Springfield, MO"
FUEL-000388,TRP-000388,TRK-007,DRV-002,2024-09-29,23.05,3.963,91.35,"Little Rock, AR"
FUEL-000389,TRP-000389,TRK-001,DRV-008,2024-09-29,39.45,3.818,150.62,"Little Rock, AR"
FUEL-000390,TRP-000390,TRK-006,DRV-001,2024-09-29,54.08,3.776,204.21,"Joplin, MO"
FUEL-000391,TRP-000391,TRK-006,DRV-002,2024-09-30,32.18,4.032,129.75,"Fort Smith, AR"
FUEL-000392,TRP-000392,TRK-007,DRV-002,2024-09-30,38.81,3.892,151.05,"Oklahoma City, OK"
FUEL-000393,TRP-000393,TRK-004,DRV-002,2024-09-30,37.42,3.787,141.71,"Fort Smith, AR"
FUEL-000394,TRP-000394,TRK-001,DRV-005,2024-09-30,41.98,3.795,159.31,"Oklahoma City, OK"
FUEL-000395,TRP-000395,TRK-006,DRV-003,2024-09-30,52.36,4.045,211.8,"Fort Smith, AR"
FUEL-000396,TRP-000396,TRK-008,DRV-003,2024-10-01,39.25,3.956,155.27,"Kansas City, MO"
FUEL-000397,TRP-000397,TRK-006,DRV-008,2024-10-01,52.98,3.87,205.03,"Oklahoma City, OK"
FUEL-000398,TRP-000398,TRK-010,DRV-002,2024-10-01,25.3,3.787,95.81,"Kansas City, MO"
FUEL-000399,TRP-000399,TRK-007,DRV-001,2024-10-01,23.36,3.882,90.68,"Little Rock, AR"
FUEL-000400,TRP-000400,TRK-007,DRV-002,2024-10-01,36.71,3.787,139.02,"Kansas City, MO"
FUEL-000401,TRP-000401,TRK-004,DRV-001,2024-10-02,22.38,3.854,86.25,"Dallas, TX"
FUEL-000402,TRP-000402,TRK-005,DRV-001,2024-10-02,35.71,3.951,141.09,"Oklahoma City, OK"
FUEL-000403,TRP-000403,TRK-002,DRV-002,2024-10-02,25.84,3.89,100.52,"Tulsa, OK"
FUEL-000404,TRP-000404,TRK-006,DRV-008,2024-10-02,54.74,3.9,213.49,"Springfield, MO"
FUEL-000405,TRP-000405,TRK-004,DRV-010,2024-10-02,39.36,3.851,151.58,"Joplin, MO"
FUEL-000406,TRP-000406,TRK-006,DRV-002,2024-10-02,56.46,3.898,220.08,"Kansas City, MO"
FUEL-000407,TRP-000407,TRK-007,DRV-001,2024-10-03,11.67,4.033,47.07,"Kansas City, MO"
FUEL-000408,TRP-000408,TRK-008,DRV-001,2024-10-03,26.41,3.934,103.9,"Oklahoma City, OK"
FUEL-000409,TRP-000409,TRK-006,DRV-014,2024-10-03,55.01,3.91,215.09,"Joplin, MO"
FUEL-000410,TRP-000410,TRK-005,DRV-002,2024-10-03,11.32,3.814,43.17,"Kansas City, MO"
FUEL-000411,TRP-000411,TRK-003,DRV-002,2024-10-03,10.72,3.834,41.1,"Dallas, TX"
FUEL-000412,TRP-000412,TRK-008,DRV-001,2024-10-03,36.78,3.999,147.08,"Little Rock, AR"
FUEL-000413,TRP-000413,TRK-003,DRV-002,2024-10-04,24.89,3.95,98.32,"Tulsa, OK"
FUEL-000414,TRP-000414,TRK-001,DRV-001,2024-10-04,38.76,3.848,149.15,"Dallas, TX"
FUEL-000415,TRP-000415,TRK-003,DRV-001,2024-10-04,37.85,3.764,142.47,"Fort Smith, AR"
FUEL-000416,TRP-000416,TRK-001,DRV-001,2024-10-05,23.81,3.877,92.31,"Kansas City, MO"
FUEL-000417,TRP-000417,TRK-001,DRV-001,2024-10-05,24.13,3.952,95.36,"Oklahoma City, OK"
FUEL-000418,TRP-000418,TRK-004,DRV-005,2024-10-05,40.23,3.969,159.67,"Tulsa, OK"
FUEL-000419,TRP-000419,TRK-009,DRV-002,2024-10-05,23.34,3.932,91.77,"Fort Smith, AR"
FUEL-000420,TRP-000420,TRK-005,DRV-001,2024-10-05,41.17,3.766,155.05,"Oklahoma City, OK"
FUEL-000421,TRP-000421,TRK-002,DRV-002,2024-10-05,10.78,3.942,42.49,"Kansas City, MO"
FUEL-000422,TRP-000422,TRK-007,DRV-001,2024-10-05,38.32,4.031,154.47,"Springfield, MO"
FUEL-000423,TRP-000423,TRK-003,DRV-002,2024-10-06,10.85,3.952,42.88,"Fort Smith, AR"
FUEL-000424,TRP-000424,TRK-001,DRV-001,2024-10-06,36.78,3.891,143.11,"Fort Smith, AR"
FUEL-000425,TRP-000425,TRK-006,DRV-010,2024-10-07,52.94,3.876,205.2,"Joplin, MO"
FUEL-000426,TRP-000426,TRK-006,DRV-004,2024-10-07,55.43,3.946,218.73,"Kansas City, MO"
FUEL-000427,TRP-000427,TRK-009,DRV-001,2024-10-07,10.42,3.83,39.91,"Fort Smith, AR"
FUEL-000428,TRP-000428,TRK-001,DRV-006,2024-10-07,41.42,3.995,165.47,"Joplin, MO"
FUEL-000429,TRP-000429,TRK-006,DRV-001,2024-10-07,52.51,3.807,199.91,"Springfield, MO"
FUEL-000430,TRP-000430,TRK-002,DRV-001,2024-10-07,38.56,3.839,148.03,"Joplin, MO"
FUEL-000431,TRP-000431,TRK-009,DRV-002,2024-10-08,40.57,3.919,158.99,"Kansas City, MO"
FUEL-000432,TRP-000432,TRK-010,DRV-001,2024-10-08,10.28,3.894,40.03,"Dallas, TX"
FUEL-000433,TRP-000433,TRK-005,DRV-001,2024-10-08,38.94,3.889,151.44,"Fort Smith, AR"
FUEL-000434,TRP-000434,TRK-006,DRV-001,2024-10-08,49.87,3.827,190.85,"Oklahoma City, OK"
FUEL-000435,TRP-000435,TRK-008,DRV-002,2024-10-08,24.53,4.013,98.44,"Joplin, MO"
FUEL-000436,TRP-000436,TRK-006,DRV-002,2024-10-08,33.24,4.049,134.59,"Dallas, TX"
FUEL-000437,TRP-000437,TRK-010,DRV-001,2024-10-08,10.84,3.992,43.27,"Little Rock, AR"
FUEL-000438,TRP-000438,TRK-004,DRV-002,2024-10-09,37.23,3.798,141.4,"Tulsa, OK"
FUEL-000439,TRP-000439,TRK-004,DRV-001,2024-10-09,10.66,3.819,40.71,"Dallas, TX"
FUEL-000440,TRP-000440,TRK-006,DRV-012,2024-10-09,56.16,3.973,223.12,"Little Rock, AR"
FUEL-000441,TRP-000441,TRK-005,DRV-001,2024-10-10,11.65,3.857,44.93,"Tulsa, OK"
FUEL-000442,TRP-000442,TRK-007,DRV-002,2024-10-10,26.65,3.968,105.75,"Springfield, MO"
FUEL-000443,TRP-000443,TRK-006,DRV-007,2024-10-10,54.91,3.976,218.32,"Fort Smith, AR"
FUEL-000444,TRP-000444,TRK-006,DRV-004,2024-10-11,54.57,4.02,219.37,"Springfield, MO"
FUEL-000445,TRP-000445,TRK-008,DRV-001,2024-10-11,40.44,3.901,157.76,"Joplin, MO"
FUEL-000446,TRP-000446,TRK-008,DRV-001,2024-10-12,11.63,4.066,47.29,"Kansas City, MO"
FUEL-000447,TRP-000447,TRK-002,DRV-001,2024-10-12,23.76,3.831,91.02,"Dallas, TX"
FUEL-000448,TRP-000448,TRK-002,DRV-001,2024-10-12,35.75,3.835,137.1,"Little Rock, AR"
FUEL-000449,TRP-000449,TRK-006,DRV-011,2024-10-12,53.17,3.975,211.35,"Fort Smith, AR"
FUEL-000450,TRP-000450,TRK-006,DRV-010,2024-10-12,56.8,3.793,215.44,"Tulsa, OK"
FUEL-000451,TRP-000451,TRK-008,DRV-002,2024-10-12,25.49,3.925,100.05,"Dallas, TX"
FUEL-000452,TRP-000452,TRK-003,DRV-002,2024-10-13,26.46,4.067,107.61,"Oklahoma City, OK"
FUEL-000453,TRP-000453,TRK-003,DRV-001,2024-10-13,11.55,3.961,45.75,"Little Rock, AR"
FUEL-000454,TRP-000454,TRK-008,DRV-002,2024-10-13,24.22,3.931,95.21,"Tulsa, OK"
FUEL-000455,TRP-000455,TRK-004,DRV-002,2024-10-13,35.51,3.882,137.85,"Dallas, TX"
FUEL-000456,TRP-000456,TRK-010,DRV-001,2024-10-14,11.03,3.923,43.27,"Fort Smith, AR"
FUEL-000457,TRP-000457,TRK-001,DRV-002,2024-10-14,23.98,3.907,93.69,"Tulsa, OK"
FUEL-000458,TRP-000458,TRK-004,DRV-002,2024-10-14,11.31,3.991,45.14,"Springfield, MO"
FUEL-000459,TRP-000459,TRK-004,DRV-002,2024-10-14,25.05,3.896,97.59,"Dallas, TX"
FUEL-000460,TRP-000460,TRK-007,DRV-001,2024-10-15,25.82,4.042,104.36,"Dallas, TX"
FUEL-000461,TRP-000461,TRK-003,DRV-002,2024-10-15,11.28,3.851,43.44,"Joplin, MO"
FUEL-000462,TRP-000462,TRK-004,DRV-002,2024-10-15,10.7,3.971,42.49,"Dallas, TX"
FUEL-000463,TRP-000463,TRK-009,DRV-001,2024-10-16,39.82,3.846,153.15,"Fort Smith, AR"
FUEL-000464,TRP-000464,TRK-001,DRV-002,2024-10-16,25.78,3.876,99.92,"Fort Smith, AR"
FUEL-000465,TRP-000465,TRK-001,DRV-002,2024-10-16,38.11,3.835,146.15,"Springfield, MO"
FUEL-000466,TRP-000466,TRK-010,DRV-001,2024-10-16,36.44,3.872,141.1,"Oklahoma City, OK"
FUEL-000467,TRP-000467,TRK-010,DRV-002,2024-10-17,26.02,3.995,103.95,"Oklahoma City, OK"
FUEL-000468,TRP-000468,TRK-009,DRV-002,2024-10-17,38.97,3.953,154.05,"Oklahoma City, OK"
FUEL-000469,TRP-000469,TRK-003,DRV-002,2024-10-17,11.28,3.783,42.67,"Kansas City, MO"
FUEL-000470,TRP-000470,TRK-001,DRV-002,2024-10-17,23.16,3.788,87.73,"Tulsa, OK"
FUEL-000471,TRP-000471,TRK-010,DRV-002,2024-10-17,38.12,4.029,153.59,"Dallas, TX"
FUEL-000472,TRP-000472,TRK-005,DRV-001,2024-10-18,22.95,4.03,92.49,"Springfield, MO"
FUEL-000473,TRP-000473,TRK-009,DRV-002,2024-10-18,40.15,3.894,156.34,"Joplin, MO"
FUEL-000474,TRP-000474,TRK-003,DRV-002,2024-10-19,25.82,3.927,101.4,"Joplin, MO"
FUEL-000475,TRP-000475,TRK-005,DRV-002,2024-10-19,11.67,3.935,45.92,"Dallas, TX"
FUEL-000476,TRP-000476,TRK-007,DRV-001,2024-10-19,10.74,3.811,40.93,"Tulsa, OK"
FUEL-000477,TRP-000477,TRK-003,DRV-001,2024-10-19,22.74,3.93,89.37,"Little Rock, AR"
FUEL-000478,TRP-000478,TRK-001,DRV-001,2024-10-19,36.16,3.857,139.47,"Dallas, TX"
FUEL-000479,TRP-000479,TRK-008,DRV-001,2024-10-19,41.42,3.832,158.72,"Kansas City, MO"
FUEL-000480,TRP-000480,TRK-006,DRV-005,2024-10-19,54.73,3.883,212.52,"Kansas City, MO"
FUEL-000481,TRP-000481,TRK-004,DRV-001,2024-10-19,26.41,4.016,106.06,"Springfield, MO"
FUEL-000482,TRP-000482,TRK-010,DRV-002,2024-10-21,25.95,3.813,98.95,"Dallas, TX"
FUEL-000483,TRP-000483,TRK-010,DRV-002,2024-10-21,11.54,4.02,46.39,"Little Rock, AR"
FUEL-000484,TRP-000484,TRK-003,DRV-010,2024-10-21,37.52,4.064,152.48,"Dallas, TX"
FUEL-000485,TRP-000485,TRK-005,DRV-001,2024-10-21,23.87,4.0,95.48,"Oklahoma City, OK"
FUEL-000486,TRP-000486,TRK-002,DRV-002,2024-10-21,11.56,4.05,46.82,"Oklahoma City, OK"
FUEL-000487,TRP-000487,TRK-008,DRV-002,2024-10-21,11.28,3.914,44.15,"Fort Smith, AR"
FUEL-000488,TRP-000488,TRK-002,DRV-002,2024-10-21,37.86,3.899,147.62,"Fort Smith, AR"
