trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status,origin_city,origin_state,destination_city,destination_state,distance_miles,base_rate_per_mile,customer_name,city,state,industry,payment_terms_days,account_status,fuel_cost,fuel_gallons_purchased,avg_price_per_gal,month,total_revenue,rev_per_mile,net_margin,net_margin_per_mile,direction
TRIP-000061,LOAD-00061,DRV-01,TRK-01,822,153.07,5.37,2024-08-25 07:05:00,2024-08-25 23:13:10.033245,N,CUST-03,RTE-03,2024-08-25,Refrigerated - Produce,38498,2442.99,235.68,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,619.47,153.07,4.047,2024-08,2678.6699999999996,3.258722627737226,2059.2,2.5051094890510948,southbound
TRIP-000062,LOAD-00062,DRV-01,TRK-01,335,63.69,5.26,2024-08-26 06:40:00,2024-08-26 13:32:39.117247,Y,CUST-06,RTE-06,2024-08-26,Refrigerated - Backhaul Mixed,16624,505.8,48.16,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,250.56,63.69,3.934,2024-08,553.96,1.6536119402985077,303.40000000000003,0.9056716417910449,northbound_backhaul
TRIP-000063,LOAD-00063,DRV-02,TRK-02,796,117.06,6.8,2024-08-25 04:05:00,2024-08-25 19:49:02.195714,Y,CUST-03,RTE-03,2024-08-25,Refrigerated - Produce,41885,2424.6,138.32,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,477.72,117.06,4.0809999999999995,2024-08,2562.92,3.219748743718593,2085.2,2.6195979899497486,southbound
TRIP-000064,LOAD-00064,DRV-02,TRK-02,841,120.14,7.0,2024-08-26 06:45:00,2024-08-27 00:30:46.984795,Y,CUST-05,RTE-07,2024-08-26,Refrigerated - Backhaul Mixed,20761,1362.67,128.83,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,485.61,120.14,4.042,2024-08,1491.5,1.7734839476813318,1005.89,1.196064209274673,northbound_backhaul
TRIP-000065,LOAD-00065,DRV-02,TRK-02,269,39.73,6.77,2024-08-23 06:20:00,2024-08-23 11:21:31.052088,Y,CUST-01,RTE-01,2024-08-23,Refrigerated - Produce,43680,751.97,64.66,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,152.76,39.73,3.845,2024-08,816.63,3.0357992565055762,663.87,2.4679182156133828,southbound
TRIP-000066,LOAD-00066,DRV-02,TRK-02,824,115.57,7.13,2024-08-25 05:00:00,2024-08-25 22:33:24.348721,Y,CUST-05,RTE-07,2024-08-25,Refrigerated - Backhaul Mixed,17578,1177.94,117.02,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,439.74,115.57,3.805,2024-08,1294.96,1.5715533980582526,855.22,1.0378883495145632,northbound_backhaul
TRIP-000067,LOAD-00067,DRV-02,TRK-02,809,116.24,6.96,2024-08-24 04:20:00,2024-08-24 19:52:13.142725,Y,CUST-04,RTE-04,2024-08-24,Refrigerated - Mixed,42197,2100.26,147.69,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,446.25,116.24,3.8390000000000004,2024-08,2247.9500000000003,2.778677379480841,1801.7000000000003,2.2270704573547593,southbound
TRIP-000068,LOAD-00068,DRV-02,TRK-02,847,120.31,7.04,2024-08-25 07:05:00,2024-08-26 00:35:22.882195,Y,CUST-06,RTE-05,2024-08-25,Refrigerated - Backhaul Mixed,21229,1394.17,95.82,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,476.19,120.31,3.958,2024-08,1489.99,1.75913813459268,1013.8,1.1969303423848878,northbound_backhaul
TRIP-000069,LOAD-00069,DRV-01,TRK-01,281,52.33,5.37,2024-08-29 06:05:00,2024-08-29 11:38:04.089110,Y,CUST-01,RTE-01,2024-08-29,Refrigerated - Produce,39407,738.37,76.68,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,206.7,52.33,3.95,2024-08,815.05,2.900533807829181,608.3499999999999,2.1649466192170816,southbound
TRIP-000070,LOAD-00070,DRV-01,TRK-01,837,159.13,5.26,2024-08-31 06:15:00,2024-09-01 00:12:17.603697,Y,CUST-05,RTE-05,2024-08-31,Refrigerated - Backhaul Mixed,27717,1321.42,97.3,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,612.49,159.13,3.849,2024-08,1418.72,1.695005973715651,806.23,0.9632377538829152,northbound_backhaul
TRIP-000071,LOAD-00071,DRV-01,TRK-01,830,156.9,5.29,2024-09-02 06:30:00,2024-09-02 23:28:17.117244,Y,CUST-04,RTE-04,2024-09-02,Refrigerated - Mixed,42747,2109.7,189.99,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,623.05,156.9,3.971,2024-09,2299.6899999999996,2.7707108433734935,1676.6399999999996,2.020048192771084,southbound
TRIP-000072,LOAD-00072,DRV-01,TRK-01,843,157.57,5.35,2024-09-03 06:30:00,2024-09-03 23:29:08.455763,Y,CUST-05,RTE-05,2024-09-03,Refrigerated - Backhaul Mixed,22581,1349.8,122.83,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,643.83,157.57,4.086,2024-09,1472.6299999999999,1.7468920521945432,828.7999999999998,0.9831553973902727,northbound_backhaul
TRIP-000073,LOAD-00073,DRV-01,TRK-01,805,154.51,5.21,2024-09-01 05:30:00,2024-09-01 21:31:26.437194,Y,CUST-02,RTE-02,2024-09-01,Refrigerated - Seafood,41599,2217.07,199.79,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,629.94,154.51,4.077,2024-09,2416.86,3.002310559006211,1786.92,2.219776397515528,southbound
TRIP-000074,LOAD-00074,DRV-01,TRK-01,824,153.16,5.38,2024-09-03 08:10:00,2024-09-04 00:47:22.348131,N,CUST-05,RTE-07,2024-09-03,Refrigerated - Backhaul Mixed,17317,1164.58,127.41,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,600.23,153.16,3.919,2024-09,1291.99,1.5679490291262137,691.76,0.8395145631067961,northbound_backhaul
TRIP-000075,LOAD-00075,DRV-02,TRK-02,253,36.3,6.97,2024-09-01 05:15:00,2024-09-01 10:18:17.658918,Y,CUST-01,RTE-01,2024-09-01,Refrigerated - Produce,40964,754.44,55.51,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,144.84,36.3,3.99,2024-09,809.95,3.2013833992094862,665.11,2.6288932806324112,southbound
TRIP-000076,LOAD-00076,DRV-02,TRK-02,843,121.65,6.93,2024-09-02 06:10:00,2024-09-02 22:41:59.804922,Y,CUST-05,RTE-07,2024-09-02,Refrigerated - Backhaul Mixed,25125,1267.07,151.05,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,487.21,121.65,4.005,2024-09,1418.12,1.682230130486358,930.9099999999999,1.1042823250296558,northbound_backhaul
TRIP-000077,LOAD-00077,DRV-02,TRK-02,800,116.11,6.89,2024-09-01 05:20:00,2024-09-01 20:12:17.987423,Y,CUST-02,RTE-02,2024-09-01,Refrigerated - Seafood,44163,2409.75,188.44,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,467.11,116.11,4.023,2024-09,2598.19,3.2477375,2131.08,2.66385,southbound
TRIP-000078,LOAD-00078,DRV-02,TRK-02,845,117.04,7.22,2024-09-02 05:50:00,2024-09-02 22:22:02.183280,Y,CUST-05,RTE-05,2024-09-02,Refrigerated - Backhaul Mixed,19096,1412.41,92.78,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,469.45,117.04,4.011,2024-09,1505.19,1.7812899408284024,1035.74,1.2257278106508875,northbound_backhaul
TRIP-000079,LOAD-00079,DRV-02,TRK-02,798,117.7,6.78,2024-08-27 06:15:00,2024-08-27 22:06:34.027624,Y,CUST-02,RTE-02,2024-08-27,Refrigerated - Seafood,38218,2378.09,220.5,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,463.27,117.7,3.936,2024-08,2598.59,3.2563784461152885,2135.32,2.675839598997494,southbound
TRIP-000080,LOAD-00080,DRV-01,TRK-01,803,158.07,5.08,2024-09-09 05:50:00,2024-09-09 20:48:11.255403,Y,CUST-04,RTE-04,2024-09-09,Refrigerated - Mixed,38649,2106.79,122.14,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,609.8299999999999,158.07,3.858,2024-09,2228.93,2.775753424657534,1619.1,2.016313823163138,southbound
TRIP-000081,LOAD-00081,DRV-01,TRK-01,855,165.7,5.16,2024-09-10 06:10:00,2024-09-11 00:04:23.929954,Y,CUST-05,RTE-05,2024-09-10,Refrigerated - Backhaul Mixed,23782,1424.32,122.24,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,656.83,165.7,3.964,2024-09,1546.56,1.8088421052631578,889.7299999999999,1.0406198830409357,northbound_backhaul
TRIP-000082,LOAD-00082,DRV-01,TRK-01,276,50.74,5.44,2024-09-07 06:00:00,2024-09-07 11:30:15.500753,Y,CUST-01,RTE-01,2024-09-07,Refrigerated - Produce,43207,737.4,57.34,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,200.42,50.74,3.95,2024-09,794.74,2.8794927536231882,594.32,2.1533333333333333,southbound
TRIP-000083,LOAD-00083,DRV-01,TRK-01,844,156.59,5.39,2024-09-08 08:10:00,2024-09-09 00:45:29.910766,Y,CUST-05,RTE-05,2024-09-08,Refrigerated - Backhaul Mixed,25531,1261.48,109.09,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,633.72,156.59,4.047,2024-09,1370.57,1.6238981042654028,736.8499999999999,0.8730450236966824,northbound_backhaul
TRIP-000084,LOAD-00084,DRV-02,TRK-02,275,39.23,7.01,2024-09-09 07:45:00,2024-09-09 12:54:10.503052,Y,CUST-01,RTE-01,2024-09-09,Refrigerated - Produce,39019,769.1,51.95,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,160.88,39.23,4.101,2024-09,821.0500000000001,2.985636363636364,660.1700000000001,2.400618181818182,southbound
TRIP-000085,LOAD-00085,DRV-02,TRK-02,849,123.4,6.88,2024-09-10 05:05:00,2024-09-10 22:46:58.116680,Y,CUST-06,RTE-05,2024-09-10,Refrigerated - Backhaul Mixed,28473,1169.57,130.6,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,494.83,123.4,4.01,2024-09,1300.1699999999998,1.5314134275618372,805.3399999999999,0.9485747938751471,northbound_backhaul
TRIP-000086,LOAD-00086,DRV-02,TRK-02,806,112.73,7.15,2024-09-05 07:30:00,2024-09-05 23:16:46.661990,Y,CUST-04,RTE-04,2024-09-05,Refrigerated - Mixed,38469,2073.8,240.57,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,455.09,112.73,4.037,2024-09,2314.3700000000003,2.8714267990074447,1859.2800000000004,2.306799007444169,southbound
TRIP-000087,LOAD-00087,DRV-02,TRK-02,839,115.41,7.27,2024-09-07 05:10:00,2024-09-07 21:55:18.279766,N,CUST-05,RTE-05,2024-09-07,Refrigerated - Backhaul Mixed,21001,1165.64,144.95,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,461.41,115.41,3.998,2024-09,1310.5900000000001,1.5620858164481528,849.1800000000001,1.012133492252682,northbound_backhaul
TRIP-000088,LOAD-00088,DRV-01,TRK-01,265,48.62,5.45,2024-09-14 06:45:00,2024-09-14 12:08:09.822195,Y,CUST-01,RTE-01,2024-09-14,Refrigerated - Produce,41655,728.82,49.15,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,186.51,48.62,3.836,2024-09,777.97,2.935735849056604,591.46,2.231924528301887,southbound
TRIP-000089,LOAD-00089,DRV-01,TRK-01,310,58.94,5.26,2024-09-16 06:30:00,2024-09-16 12:49:11.118001,Y,CUST-06,RTE-06,2024-09-16,Refrigerated - Backhaul Mixed,19757,539.38,46.5,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,227.63,58.94,3.862,2024-09,585.88,1.8899354838709677,358.25,1.1556451612903227,northbound_backhaul
TRIP-000090,LOAD-00090,DRV-01,TRK-01,797,146.24,5.45,2024-09-14 07:50:00,2024-09-14 23:37:35.504520,Y,CUST-02,RTE-02,2024-09-14,Refrigerated - Seafood,40533,2335.69,127.09,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,566.1,146.24,3.871,2024-09,2462.78,3.0900627352572148,1896.6800000000003,2.379774153074028,southbound
TRIP-000091,LOAD-00091,DRV-01,TRK-01,822,159.3,5.16,2024-09-15 07:10:00,2024-09-16 00:39:59.499472,N,CUST-05,RTE-05,2024-09-15,Refrigerated - Backhaul Mixed,23238,1401.16,92.02,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,636.72,159.3,3.997,2024-09,1493.18,1.8165206812652068,856.46,1.0419221411192214,northbound_backhaul
TRIP-000092,LOAD-00092,DRV-01,TRK-01,797,153.27,5.2,2024-09-14 05:10:00,2024-09-14 21:25:22.611555,Y,CUST-03,RTE-03,2024-09-14,Refrigerated - Produce,42370,2369.89,156.34,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,616.53,153.26999999999998,4.0225,2024-09,2526.23,3.1696737766624845,1909.7,2.3961104140526976,southbound
TRIP-000093,LOAD-00093,DRV-01,TRK-01,330,65.74,5.02,2024-09-16 08:20:00,2024-09-16 15:06:23.603442,Y,CUST-05,RTE-06,2024-09-16,Refrigerated - Backhaul Mixed,19745,511.62,48.81,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,256.12,65.74,3.896,2024-09,560.4300000000001,1.6982727272727274,304.31000000000006,0.9221515151515153,northbound_backhaul
TRIP-000094,LOAD-00094,DRV-02,TRK-02,824,116.22,7.09,2024-09-12 06:15:00,2024-09-12 22:28:15.039503,Y,CUST-03,RTE-03,2024-09-12,Refrigerated - Produce,41035,2556.59,135.69,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,445.24,116.22,3.831,2024-09,2692.28,3.267330097087379,2247.04,2.726990291262136,southbound
TRIP-000095,LOAD-00095,DRV-02,TRK-02,846,115.89,7.3,2024-09-13 08:45:00,2024-09-14 01:14:57.999657,Y,CUST-06,RTE-05,2024-09-13,Refrigerated - Backhaul Mixed,18110,1456.95,140.27,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,449.07,115.89,3.875,2024-09,1597.22,1.8879669030732862,1148.15,1.3571513002364066,northbound_backhaul
TRIP-000096,LOAD-00096,DRV-02,TRK-02,832,120.23,6.92,2024-09-12 04:05:00,2024-09-12 20:31:50.565392,N,CUST-04,RTE-04,2024-09-12,Refrigerated - Mixed,43509,2135.01,223.91,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,476.28999999999996,120.22999999999999,3.9615,2024-09,2358.92,2.8352403846153846,1882.63,2.2627764423076924,southbound
TRIP-000097,LOAD-00097,DRV-02,TRK-02,308,42.25,7.29,2024-09-13 08:30:00,2024-09-13 14:33:59.934354,Y,CUST-06,RTE-06,2024-09-13,Refrigerated - Backhaul Mixed,25211,546.58,38.39,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,174.75,42.25,4.136,2024-09,584.97,1.8992532467532468,410.22,1.331883116883117,northbound_backhaul
TRIP-000098,LOAD-00098,DRV-02,TRK-02,824,120.64,6.83,2024-09-11 06:10:00,2024-09-11 22:31:46.550110,Y,CUST-03,RTE-03,2024-09-11,Refrigerated - Produce,39220,2518.95,182.32,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,485.15,120.64,4.0215,2024-09,2701.27,3.278240291262136,2216.12,2.6894660194174755,southbound
TRIP-000099,LOAD-00099,DRV-02,TRK-02,843,120.77,6.98,2024-09-12 06:00:00,2024-09-12 23:01:47.679393,Y,CUST-05,RTE-07,2024-09-12,Refrigerated - Backhaul Mixed,28054,1366.25,127.49,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,487.91,120.77,4.04,2024-09,1493.74,1.7719335705812573,1005.8299999999999,1.1931553973902727,northbound_backhaul
TRIP-000100,LOAD-00100,DRV-01,TRK-01,265,51.36,5.16,2024-09-18 07:00:00,2024-09-18 12:04:23.738238,Y,CUST-01,RTE-01,2024-09-18,Refrigerated - Produce,41382,740.77,55.33,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,209.91,51.36,4.087,2024-09,796.1,3.0041509433962266,586.19,2.212037735849057,southbound
TRIP-000101,LOAD-00101,DRV-01,TRK-01,808,153.61,5.26,2024-09-20 05:15:00,2024-09-20 21:30:57.751597,Y,CUST-03,RTE-03,2024-09-20,Refrigerated - Produce,43905,2462.36,201.1,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,622.5899999999999,153.61,4.053,2024-09,2663.46,3.296361386138614,2040.8700000000001,2.525829207920792,southbound
TRIP-000102,LOAD-00102,DRV-01,TRK-01,823,167.28,4.92,2024-09-21 05:30:00,2024-09-21 21:28:00.922670,Y,CUST-06,RTE-07,2024-09-21,Refrigerated - Backhaul Mixed,20654,1340.01,112.26,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,670.46,167.28,4.008,2024-09,1452.27,1.7646051032806804,781.81,0.949951397326853,northbound_backhaul
TRIP-000103,LOAD-00103,DRV-02,TRK-02,807,116.96,6.9,2024-09-22 05:15:00,2024-09-22 21:57:10.460695,Y,CUST-03,RTE-03,2024-09-22,Refrigerated - Produce,42807,2372.55,193.88,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,475.15,116.96,4.0625,2024-09,2566.4300000000003,3.180210656753408,2091.28,2.5914250309789346,southbound
TRIP-000104,LOAD-00104,DRV-02,TRK-02,336,49.12,6.84,2024-09-23 05:10:00,2024-09-23 12:05:36.447778,Y,CUST-06,RTE-06,2024-09-23,Refrigerated - Backhaul Mixed,27594,483.71,31.77,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,197.71,49.12,4.025,2024-09,515.48,1.5341666666666667,317.77,0.9457440476190475,northbound_backhaul
TRIP-000105,LOAD-00105,DRV-02,TRK-02,798,109.17,7.31,2024-09-22 06:20:00,2024-09-22 22:03:53.573510,Y,CUST-03,RTE-03,2024-09-22,Refrigerated - Produce,42652,2534.93,121.11,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,434.94,109.17,3.984,2024-09,2656.04,3.3283709273182955,2221.1,2.783333333333333,southbound
TRIP-000106,LOAD-00106,DRV-02,TRK-02,816,115.42,7.07,2024-09-23 08:40:00,2024-09-24 01:17:19.055486,Y,CUST-06,RTE-07,2024-09-23,Refrigerated - Backhaul Mixed,27407,1307.26,126.21,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,460.06,115.42,3.986,2024-09,1433.47,1.7567034313725491,973.4100000000001,1.192904411764706,northbound_backhaul
TRIP-000107,LOAD-00107,DRV-01,TRK-01,813,159.41,5.1,2024-09-24 04:20:00,2024-09-24 19:59:29.060354,Y,CUST-03,RTE-03,2024-09-24,Refrigerated - Produce,40187,2426.63,173.61,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,642.58,159.41,4.031,2024-09,2600.2400000000002,3.198327183271833,1957.6600000000003,2.407945879458795,southbound
TRIP-000108,LOAD-00108,DRV-01,TRK-01,819,152.23,5.38,2024-09-25 08:10:00,2024-09-26 00:58:24.981375,N,CUST-05,RTE-07,2024-09-25,Refrigerated - Backhaul Mixed,21021,1259.83,156.22,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,608.77,152.23,3.999,2024-09,1416.05,1.7289987789987789,807.28,0.9856898656898656,northbound_backhaul
TRIP-000109,LOAD-00109,DRV-01,TRK-01,777,149.14,5.21,2024-09-29 06:05:00,2024-09-29 20:36:20.722951,Y,CUST-02,RTE-02,2024-09-29,Refrigerated - Seafood,42880,2366.73,196.6,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,590.59,149.14,3.96,2024-09,2563.33,3.299009009009009,1972.7399999999998,2.5389189189189185,southbound
TRIP-000110,LOAD-00110,DRV-01,TRK-01,844,162.93,5.18,2024-10-01 08:20:00,2024-10-02 01:05:57.951642,Y,CUST-06,RTE-05,2024-10-01,Refrigerated - Backhaul Mixed,23409,1414.91,118.45,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,670.46,162.93,4.115,2024-10,1533.3600000000001,1.8167772511848344,862.9000000000001,1.02239336492891,northbound_backhaul
TRIP-000111,LOAD-00111,DRV-02,TRK-02,282,41.65,6.77,2024-09-26 07:10:00,2024-09-26 12:31:35.306085,Y,CUST-01,RTE-01,2024-09-26,Refrigerated - Produce,38565,747.45,41.35,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,172.22,41.65,4.135,2024-09,788.8000000000001,2.797163120567376,616.58,2.18645390070922,southbound
TRIP-000112,LOAD-00112,DRV-02,TRK-02,260,36.41,7.14,2024-09-27 06:05:00,2024-09-27 11:22:54.463901,Y,CUST-01,RTE-01,2024-09-27,Refrigerated - Produce,42417,756.89,64.81,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,147.13,36.41,4.041,2024-09,821.7,3.1603846153846153,674.57,2.5945,southbound
TRIP-000113,LOAD-00113,DRV-02,TRK-02,314,45.84,6.85,2024-09-29 07:10:00,2024-09-29 13:45:21.039385,N,CUST-06,RTE-06,2024-09-29,Refrigerated - Backhaul Mixed,23715,534.65,46.33,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,182.95,45.84,3.991,2024-09,580.98,1.8502547770700637,398.03000000000003,1.267611464968153,northbound_backhaul
TRIP-000114,LOAD-00114,DRV-01,TRK-01,267,50.19,5.32,2024-10-01 07:45:00,2024-10-01 13:09:15.112861,Y,CUST-01,RTE-01,2024-10-01,Refrigerated - Produce,38398,741.13,65.21,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,201.56,50.19,4.016,2024-10,806.34,3.02,604.78,2.2650936329588016,southbound
TRIP-000115,LOAD-00115,DRV-01,TRK-01,807,158.24,5.1,2024-10-05 05:50:00,2024-10-05 22:11:37.638084,Y,CUST-03,RTE-03,2024-10-05,Refrigerated - Produce,40626,2469.21,212.7,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,637.71,158.24,4.03,2024-10,2681.91,3.3233085501858732,2044.1999999999998,2.5330855018587357,southbound
TRIP-000116,LOAD-00116,DRV-01,TRK-01,309,61.19,5.05,2024-10-07 06:50:00,2024-10-07 13:09:35.893780,N,CUST-06,RTE-06,2024-10-07,Refrigerated - Backhaul Mixed,21821,549.39,39.56,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,244.09,61.19,3.989,2024-10,588.95,1.9059870550161815,344.86,1.1160517799352752,northbound_backhaul
TRIP-000117,LOAD-00117,DRV-02,TRK-02,777,106.44,7.3,2024-10-04 06:05:00,2024-10-04 21:15:18.077121,Y,CUST-02,RTE-02,2024-10-04,Refrigerated - Seafood,40705,2289.4,146.83,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,422.99,106.44,3.974,2024-10,2436.23,3.1354311454311454,2013.24,2.591042471042471,southbound
TRIP-000118,LOAD-00118,DRV-02,TRK-02,805,117.86,6.83,2024-10-06 06:05:00,2024-10-06 22:01:47.424417,Y,CUST-05,RTE-07,2024-10-06,Refrigerated - Backhaul Mixed,20455,1210.13,150.49,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,487.12,117.86,4.133,2024-10,1360.6200000000001,1.6902111801242237,873.5000000000001,1.0850931677018636,northbound_backhaul
