trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag
TRIP-000205,LOAD-000210,DRV-023,TRK-029,428.2,60.57,7.07,2025-07-18 07:17:00,2025-07-18 15:37:22,1
TRIP-000206,LOAD-000211,DRV-030,TRK-026,452.6,66.95,6.76,2024-07-18 09:51:00,2024-07-18 18:35:49,1
TRIP-000207,LOAD-000212,DRV-049,TRK-009,443.5,61.0,7.27,2024-09-24 05:24:00,2024-09-24 13:57:47,1
TRIP-000208,LOAD-000213,DRV-012,TRK-017,263.7,37.67,7.0,2025-08-26 08:44:00,2025-08-26 13:32:18,1
TRIP-000209,LOAD-000214,DRV-028,TRK-038,122.0,17.43,7.0,2025-02-01 05:55:00,2025-02-01 08:12:29,1
TRIP-000210,LOAD-000215,DRV-040,TRK-026,289.3,45.27,6.39,2025-06-22 05:51:00,2025-06-22 11:22:59,1
TRIP-000211,LOAD-000216,DRV-029,TRK-037,68.0,9.43,7.21,2024-08-28 06:41:00,2024-08-28 08:01:59,1
TRIP-000212,LOAD-000217,DRV-043,TRK-026,273.8,37.15,7.37,2025-09-03 05:41:00,2025-09-03 11:02:12,1
TRIP-000213,LOAD-000218,DRV-014,TRK-003,52.4,7.76,6.75,2024-07-09 06:13:00,2024-07-09 07:10:59,1
TRIP-000214,LOAD-000219,DRV-017,TRK-024,51.3,7.16,7.16,2024-07-25 08:11:00,2024-07-25 09:06:32,1
TRIP-000215,LOAD-000220,DRV-030,TRK-016,67.6,9.51,7.11,2026-04-03 05:51:00,2026-04-03 07:09:57,0
TRIP-000216,LOAD-000221,DRV-030,TRK-019,127.6,18.0,7.09,2024-09-08 06:08:00,2024-09-08 08:40:45,1
TRIP-000217,LOAD-000222,DRV-017,TRK-016,280.5,39.9,7.03,2025-04-09 09:53:00,2025-04-09 15:00:41,1
TRIP-000218,LOAD-000223,DRV-002,TRK-027,69.5,9.86,7.05,2024-11-25 07:08:00,2024-11-25 08:23:31,1
TRIP-000219,LOAD-000224,DRV-031,TRK-019,68.5,10.07,6.8,2024-10-29 04:37:00,2024-10-29 06:00:36,1
TRIP-000220,LOAD-000225,DRV-015,TRK-009,432.2,60.7,7.12,2024-09-01 04:51:00,2024-09-01 12:34:24,1
TRIP-000221,LOAD-000226,DRV-032,TRK-030,266.4,41.37,6.44,2024-09-27 04:35:00,2024-09-27 09:34:09,1
TRIP-000222,LOAD-000227,DRV-001,TRK-031,124.4,16.77,7.42,2025-08-26 06:31:00,2025-08-26 09:01:13,1
TRIP-000223,LOAD-000228,DRV-004,TRK-014,120.6,22.63,5.33,2026-03-22 09:58:00,2026-03-22 12:12:57,1
TRIP-000224,LOAD-000229,DRV-049,TRK-010,289.4,43.98,6.58,2024-10-10 05:59:00,2024-10-10 11:12:46,1
TRIP-000225,LOAD-000230,DRV-011,TRK-003,290.5,40.24,7.22,2024-10-23 08:53:00,2024-10-23 14:21:50,1
TRIP-000226,LOAD-000231,DRV-007,TRK-011,452.1,66.88,6.76,2026-06-08 07:29:00,2026-06-08 16:30:36,1
TRIP-000227,LOAD-000232,DRV-004,TRK-025,52.5,7.04,7.46,2025-08-27 07:06:00,2025-08-27 08:08:19,1
TRIP-000228,LOAD-000233,DRV-008,TRK-027,287.9,38.13,7.55,2026-02-11 05:10:00,2026-02-11 10:43:54,0
TRIP-000229,LOAD-000234,DRV-005,TRK-038,262.7,40.05,6.56,2025-08-05 04:34:00,2025-08-05 09:54:56,1
TRIP-000230,LOAD-000235,DRV-052,TRK-011,69.2,9.82,7.05,2025-08-08 05:45:00,2025-08-08 07:01:47,1
TRIP-000231,LOAD-000236,DRV-013,TRK-010,256.0,36.68,6.98,2026-02-22 04:44:00,2026-02-22 09:47:00,1
TRIP-000232,LOAD-000237,DRV-011,TRK-019,423.6,65.47,6.47,2025-01-09 06:11:00,2025-01-09 14:23:36,1
TRIP-000233,LOAD-000238,DRV-013,TRK-003,125.1,16.59,7.54,2025-11-16 04:41:00,2025-11-16 06:58:59,1
TRIP-000234,LOAD-000239,DRV-024,TRK-009,443.6,68.04,6.52,2024-11-10 04:47:00,2024-11-10 13:54:33,1
TRIP-000235,LOAD-000240,DRV-033,TRK-016,122.7,19.02,6.45,2025-02-11 06:52:00,2025-02-11 09:22:10,1
TRIP-000236,LOAD-000241,DRV-036,TRK-018,258.6,34.48,7.5,2025-04-13 08:09:00,2025-04-13 13:23:51,0
TRIP-000237,LOAD-000242,DRV-051,TRK-031,52.6,7.56,6.96,2026-06-16 05:32:00,2026-06-16 06:30:42,1
TRIP-000238,LOAD-000243,DRV-052,TRK-032,258.0,37.39,6.9,2025-04-15 09:44:00,2025-04-15 14:36:44,1
TRIP-000239,LOAD-000244,DRV-020,TRK-028,445.7,64.97,6.86,2024-08-23 07:36:00,2024-08-23 16:27:17,1
TRIP-000240,LOAD-000245,DRV-001,TRK-006,120.7,19.07,6.33,2024-07-08 09:04:00,2024-07-08 11:23:33,1
TRIP-000241,LOAD-000246,DRV-002,TRK-020,120.9,18.54,6.52,2025-03-17 07:02:00,2025-03-17 09:13:22,1
TRIP-000242,LOAD-000247,DRV-008,TRK-018,50.2,7.47,6.72,2025-04-14 09:27:00,2025-04-14 10:27:11,1
TRIP-000243,LOAD-000248,DRV-028,TRK-016,51.1,7.86,6.5,2025-03-12 07:43:00,2025-03-12 08:42:59,1
TRIP-000244,LOAD-000249,DRV-052,TRK-033,69.8,9.63,7.25,2025-12-25 09:11:00,2025-12-25 10:31:28,1
TRIP-000245,LOAD-000250,DRV-017,TRK-029,125.1,16.5,7.58,2025-01-19 09:11:00,2025-01-19 11:38:37,1
TRIP-000246,LOAD-000251,DRV-023,TRK-010,123.6,19.37,6.38,2025-11-02 08:42:00,2025-11-02 11:01:02,1
TRIP-000247,LOAD-000252,DRV-014,TRK-017,437.5,64.43,6.79,2025-09-18 07:08:00,2025-09-18 15:28:13,1
TRIP-000248,LOAD-000253,DRV-031,TRK-037,257.5,34.94,7.37,2025-12-27 06:30:00,2025-12-27 11:44:15,1
TRIP-000249,LOAD-000254,DRV-029,TRK-005,121.8,17.42,6.99,2024-08-20 04:44:00,2024-08-20 07:11:30,1
TRIP-000250,LOAD-000255,DRV-015,TRK-018,51.4,7.08,7.26,2025-04-01 09:45:00,2025-04-01 10:48:05,1
TRIP-000251,LOAD-000256,DRV-036,TRK-031,450.5,67.44,6.68,2025-08-01 06:55:00,2025-08-01 15:33:49,0
TRIP-000252,LOAD-000257,DRV-035,TRK-017,257.8,39.24,6.57,2026-04-05 07:24:00,2026-04-05 12:15:40,1
TRIP-000253,LOAD-000258,DRV-026,TRK-004,437.2,57.6,7.59,2024-08-04 06:14:00,2024-08-04 14:36:14,1
TRIP-000254,LOAD-000259,DRV-007,TRK-017,69.3,9.6,7.22,2026-01-05 07:24:00,2026-01-05 08:41:43,1
TRIP-000255,LOAD-000260,DRV-038,TRK-017,51.9,8.23,6.31,2025-02-19 04:08:00,2025-02-19 05:08:57,1
TRIP-000256,LOAD-000261,DRV-014,TRK-035,123.9,16.41,7.55,2024-07-06 07:55:00,2024-07-06 10:25:45,1
TRIP-000257,LOAD-000262,DRV-024,TRK-013,426.7,59.59,7.16,2025-07-09 07:50:00,2025-07-09 16:37:16,1
TRIP-000258,LOAD-000263,DRV-025,TRK-009,128.8,18.86,6.83,2025-10-25 05:56:00,2025-10-25 08:18:14,0
TRIP-000259,LOAD-000264,DRV-033,TRK-005,297.3,40.67,7.31,2025-10-13 06:08:00,2025-10-13 12:03:14,1
TRIP-000260,LOAD-000265,DRV-002,TRK-006,124.1,19.0,6.53,2026-04-25 06:17:00,2026-04-25 08:48:10,1
TRIP-000261,LOAD-000266,DRV-025,TRK-012,52.6,7.51,7.0,2024-10-15 06:13:00,2024-10-15 07:12:19,1
TRIP-000262,LOAD-000267,DRV-004,TRK-027,50.5,7.32,6.9,2026-05-12 07:07:00,2026-05-12 08:08:28,1
TRIP-000263,LOAD-000270,DRV-015,TRK-034,255.9,35.1,7.29,2024-12-06 06:20:00,2024-12-06 10:55:32,1
TRIP-000264,LOAD-000271,DRV-035,TRK-034,128.2,18.16,7.06,2025-06-04 06:15:00,2025-06-04 08:39:01,0
TRIP-000265,LOAD-000272,DRV-022,TRK-010,266.6,38.41,6.94,2024-10-26 09:30:00,2024-10-26 14:41:14,1
TRIP-000266,LOAD-000273,DRV-004,TRK-027,273.5,36.91,7.41,2025-04-12 09:35:00,2025-04-12 14:52:00,1
TRIP-000267,LOAD-000274,DRV-017,TRK-021,273.8,40.44,6.77,2024-08-12 06:11:00,2024-08-12 11:06:43,1
TRIP-000268,LOAD-000275,DRV-004,TRK-013,53.0,7.3,7.26,2025-03-09 08:48:00,2025-03-09 09:54:06,1
TRIP-000269,LOAD-000276,DRV-024,TRK-009,435.6,59.1,7.37,2024-11-15 04:39:00,2024-11-15 13:18:25,1
TRIP-000270,LOAD-000277,DRV-020,TRK-005,51.0,7.79,6.55,2025-10-11 07:49:00,2025-10-11 08:51:05,1
TRIP-000271,LOAD-000278,DRV-002,TRK-003,264.2,34.99,7.55,2024-07-26 05:20:00,2024-07-26 10:10:00,1
TRIP-000272,LOAD-000280,DRV-027,TRK-022,448.4,68.04,6.59,2025-09-30 04:42:00,2025-09-30 12:52:41,1
TRIP-000273,LOAD-000281,DRV-017,TRK-012,127.3,19.77,6.44,2025-03-21 06:17:00,2025-03-21 08:39:58,0
TRIP-000274,LOAD-000282,DRV-051,TRK-021,431.6,67.23,6.42,2025-03-08 04:40:00,2025-03-08 13:02:53,1
TRIP-000275,LOAD-000283,DRV-040,TRK-029,435.4,67.3,6.47,2025-03-19 05:47:00,2025-03-19 14:47:50,1
TRIP-000276,LOAD-000284,DRV-034,TRK-020,269.9,38.5,7.01,2025-01-16 05:38:00,2025-01-16 10:55:55,1
TRIP-000277,LOAD-000285,DRV-008,TRK-028,124.1,17.41,7.13,2025-07-21 06:38:00,2025-07-21 09:08:35,1
TRIP-000278,LOAD-000286,DRV-049,TRK-034,50.9,7.62,6.68,2025-03-10 06:38:00,2025-03-10 07:34:51,1
TRIP-000279,LOAD-000287,DRV-004,TRK-029,71.0,9.37,7.58,2025-10-14 05:24:00,2025-10-14 06:40:08,1
TRIP-000280,LOAD-000288,DRV-052,TRK-021,289.6,42.46,6.82,2025-05-24 04:13:00,2025-05-24 09:55:45,1
TRIP-000281,LOAD-000289,DRV-011,TRK-031,52.5,8.14,6.45,2026-05-13 06:47:00,2026-05-13 07:51:17,1
TRIP-000282,LOAD-000290,DRV-014,TRK-016,265.4,39.49,6.72,2024-11-11 06:23:00,2024-11-11 11:18:12,0
TRIP-000283,LOAD-000291,DRV-049,TRK-026,270.3,41.39,6.53,2025-06-18 07:41:00,2025-06-18 13:11:12,1
TRIP-000284,LOAD-000292,DRV-033,TRK-012,425.3,56.11,7.58,2024-10-02 05:38:00,2024-10-02 13:29:59,1
TRIP-000285,LOAD-000293,DRV-032,TRK-036,298.2,39.29,7.59,2025-01-23 05:12:00,2025-01-23 10:44:27,1
TRIP-000286,LOAD-000294,DRV-028,TRK-016,451.3,61.65,7.32,2026-01-22 05:33:00,2026-01-22 13:52:46,1
TRIP-000287,LOAD-000295,DRV-051,TRK-022,430.1,67.1,6.41,2025-09-20 09:10:00,2025-09-20 16:52:21,1
TRIP-000288,LOAD-000296,DRV-008,TRK-011,121.8,18.62,6.54,2024-08-11 05:15:00,2024-08-11 07:43:24,1
TRIP-000289,LOAD-000297,DRV-021,TRK-035,437.6,62.16,7.04,2025-04-27 04:00:00,2025-04-27 11:51:57,1
TRIP-000290,LOAD-000298,DRV-032,TRK-023,270.4,39.36,6.87,2025-05-26 09:45:00,2025-05-26 14:58:16,0
TRIP-000291,LOAD-000299,DRV-005,TRK-019,67.4,10.6,6.36,2025-12-14 04:57:00,2025-12-14 06:18:45,1
TRIP-000292,LOAD-000300,DRV-052,TRK-005,436.7,68.99,6.33,2025-08-04 06:32:00,2025-08-04 15:01:39,1
TRIP-000293,LOAD-000301,DRV-026,TRK-023,124.8,17.8,7.01,2025-07-13 09:25:00,2025-07-13 11:53:28,1
TRIP-000294,LOAD-000302,DRV-028,TRK-029,287.0,44.29,6.48,2024-12-28 05:20:00,2024-12-28 10:44:30,1
TRIP-000295,LOAD-000303,DRV-033,TRK-025,125.6,19.9,6.31,2026-06-26 05:49:00,2026-06-26 08:07:18,1
TRIP-000296,LOAD-000304,DRV-016,TRK-012,272.0,37.57,7.24,2025-01-17 05:14:00,2025-01-17 10:32:53,1
TRIP-000297,LOAD-000305,DRV-040,TRK-019,451.7,68.44,6.6,2025-01-01 04:04:00,2025-01-01 12:14:54,1
TRIP-000298,LOAD-000306,DRV-016,TRK-034,263.5,41.69,6.32,2025-04-25 07:16:00,2025-04-25 12:09:50,1
TRIP-000299,LOAD-000307,DRV-035,TRK-035,70.2,9.78,7.18,2025-09-07 09:06:00,2025-09-07 10:21:36,1
TRIP-000300,LOAD-000308,DRV-037,TRK-025,50.3,7.0,7.19,2025-12-23 07:07:00,2025-12-23 08:05:18,1
TRIP-000301,LOAD-000309,DRV-040,TRK-009,70.2,9.79,7.17,2024-07-04 06:54:00,2024-07-04 08:12:13,1
TRIP-000302,LOAD-000310,DRV-015,TRK-018,262.6,36.27,7.24,2025-05-05 06:40:00,2025-05-05 11:31:52,1
TRIP-000303,LOAD-000311,DRV-049,TRK-021,263.3,38.95,6.76,2026-02-06 06:16:00,2026-02-06 11:00:37,1
TRIP-000304,LOAD-000312,DRV-035,TRK-011,293.0,41.62,7.04,2025-01-18 08:24:00,2025-01-18 13:47:36,1
TRIP-000305,LOAD-000313,DRV-030,TRK-034,431.5,64.12,6.73,2025-12-04 04:28:00,2025-12-04 12:40:33,1
TRIP-000306,LOAD-000314,DRV-027,TRK-037,51.9,7.12,7.29,2026-03-23 07:18:00,2026-03-23 08:16:54,1
TRIP-000307,LOAD-000315,DRV-033,TRK-026,281.7,41.61,6.77,2026-01-02 05:43:00,2026-01-02 10:46:15,1
TRIP-000308,LOAD-000316,DRV-028,TRK-029,121.4,17.12,7.09,2025-04-09 04:17:00,2025-04-09 06:33:49,1
TRIP-000309,LOAD-000317,DRV-013,TRK-010,289.1,41.84,6.91,2024-12-04 05:32:00,2024-12-04 10:42:47,1
TRIP-000310,LOAD-000318,DRV-020,TRK-012,66.9,8.87,7.54,2025-03-01 09:53:00,2025-03-01 11:06:30,1
TRIP-000311,LOAD-000319,DRV-013,TRK-038,433.0,61.51,7.04,2026-01-13 09:33:00,2026-01-13 17:44:28,1
TRIP-000312,LOAD-000320,DRV-015,TRK-021,271.0,40.21,6.74,2024-10-31 08:18:00,2024-10-31 13:55:26,1
TRIP-000313,LOAD-000321,DRV-035,TRK-004,267.5,42.26,6.33,2025-01-15 04:02:00,2025-01-15 09:31:42,1
TRIP-000314,LOAD-000322,DRV-004,TRK-021,51.0,6.99,7.3,2025-11-29 06:11:00,2025-11-29 07:08:32,1
TRIP-000315,LOAD-000323,DRV-031,TRK-034,50.0,6.67,7.5,2025-04-08 08:25:00,2025-04-08 09:19:05,1
TRIP-000316,LOAD-000324,DRV-026,TRK-005,270.8,38.58,7.02,2024-10-16 08:41:00,2024-10-16 13:50:30,1
TRIP-000317,LOAD-000325,DRV-013,TRK-006,70.9,10.4,6.82,2025-04-24 07:21:00,2025-04-24 08:43:48,1
TRIP-000318,LOAD-000326,DRV-040,TRK-009,443.9,59.66,7.44,2026-03-17 07:39:00,2026-03-17 16:49:18,1
TRIP-000319,LOAD-000327,DRV-033,TRK-035,257.4,40.54,6.35,2024-07-14 09:58:00,2024-07-14 14:39:56,1
TRIP-000320,LOAD-000328,DRV-038,TRK-015,70.3,10.77,6.53,2025-01-27 05:57:00,2025-01-27 07:19:00,1
TRIP-000321,LOAD-000329,DRV-020,TRK-009,283.6,40.4,7.02,2024-09-04 05:05:00,2024-09-04 10:55:38,1
TRIP-000322,LOAD-000330,DRV-037,TRK-015,123.0,18.33,6.71,2026-04-27 06:27:00,2026-04-27 08:55:38,1
TRIP-000323,LOAD-000331,DRV-024,TRK-035,272.2,39.97,6.81,2024-10-12 07:53:00,2024-10-12 13:27:56,1
TRIP-000324,LOAD-000332,DRV-001,TRK-009,50.3,7.24,6.95,2025-05-20 09:36:00,2025-05-20 10:31:06,1
TRIP-000325,LOAD-000333,DRV-007,TRK-033,50.5,7.44,6.79,2026-01-10 09:32:00,2026-01-10 10:26:55,1
TRIP-000326,LOAD-000334,DRV-013,TRK-026,270.1,37.67,7.17,2026-02-14 07:25:00,2026-02-14 12:19:34,1
TRIP-000327,LOAD-000335,DRV-007,TRK-009,444.1,70.16,6.33,2025-08-30 09:17:00,2025-08-30 17:37:05,1
TRIP-000328,LOAD-000336,DRV-008,TRK-011,50.6,7.32,6.91,2024-11-27 04:47:00,2024-11-27 05:42:14,1
TRIP-000329,LOAD-000337,DRV-043,TRK-008,260.8,36.27,7.19,2026-02-15 08:51:00,2026-02-15 13:35:12,0
TRIP-000330,LOAD-000338,DRV-035,TRK-032,438.4,58.22,7.53,2026-01-21 05:50:00,2026-01-21 13:40:28,1
TRIP-000331,LOAD-000339,DRV-033,TRK-032,295.8,42.38,6.98,2024-10-31 06:01:00,2024-10-31 11:36:49,1
TRIP-000332,LOAD-000340,DRV-015,TRK-014,51.7,9.83,5.26,2024-08-09 09:30:00,2024-08-09 10:29:59,0
TRIP-000333,LOAD-000341,DRV-012,TRK-005,431.1,64.06,6.73,2025-03-28 08:51:00,2025-03-28 17:11:17,0
TRIP-000334,LOAD-000342,DRV-002,TRK-029,445.1,70.21,6.34,2024-10-12 07:00:00,2024-10-12 14:59:39,0
TRIP-000335,LOAD-000343,DRV-001,TRK-028,122.1,16.3,7.49,2025-04-19 07:16:00,2025-04-19 09:31:17,1
TRIP-000336,LOAD-000344,DRV-034,TRK-028,265.2,35.55,7.46,2026-03-11 04:46:00,2026-03-11 09:44:01,1
TRIP-000337,LOAD-000345,DRV-049,TRK-032,67.1,9.23,7.27,2025-03-24 06:19:00,2025-03-24 07:36:00,1
TRIP-000338,LOAD-000346,DRV-014,TRK-019,67.9,10.23,6.64,2026-02-04 08:06:00,2026-02-04 09:19:06,1
TRIP-000339,LOAD-000347,DRV-023,TRK-034,283.2,40.28,7.03,2025-02-01 07:51:00,2025-02-01 13:21:09,1
TRIP-000340,LOAD-000348,DRV-006,TRK-030,285.7,44.71,6.39,2026-06-17 05:19:00,2026-06-17 11:08:12,1
TRIP-000341,LOAD-000349,DRV-032,TRK-004,260.7,40.93,6.37,2026-04-08 09:49:00,2026-04-08 14:41:18,1
TRIP-000342,LOAD-000350,DRV-022,TRK-036,70.1,11.07,6.33,2025-06-05 04:59:00,2025-06-05 06:22:35,1
TRIP-000343,LOAD-000351,DRV-024,TRK-038,129.1,17.17,7.52,2025-06-11 05:06:00,2025-06-11 07:27:03,1
TRIP-000344,LOAD-000352,DRV-040,TRK-024,273.3,42.77,6.39,2025-09-26 04:33:00,2025-09-26 10:02:32,1
TRIP-000345,LOAD-000353,DRV-051,TRK-038,51.9,7.67,6.77,2026-05-27 05:41:00,2026-05-27 06:40:44,1
TRIP-000346,LOAD-000354,DRV-038,TRK-008,51.6,6.94,7.44,2024-11-30 09:08:00,2024-11-30 10:11:46,1
TRIP-000347,LOAD-000355,DRV-028,TRK-007,124.2,18.7,6.64,2025-01-26 05:29:00,2025-01-26 07:49:11,1
TRIP-000348,LOAD-000356,DRV-004,TRK-020,293.3,46.12,6.36,2024-09-19 09:34:00,2024-09-19 15:04:42,1
TRIP-000349,LOAD-000357,DRV-039,TRK-034,128.4,17.88,7.18,2024-09-28 06:21:00,2024-09-28 08:50:57,1
TRIP-000350,LOAD-000358,DRV-052,TRK-032,434.9,67.64,6.43,2025-01-14 06:57:00,2025-01-14 15:51:03,1
TRIP-000351,LOAD-000359,DRV-001,TRK-027,69.5,10.55,6.59,2025-09-30 07:36:00,2025-09-30 09:00:45,1
TRIP-000352,LOAD-000360,DRV-020,TRK-014,425.6,82.16,5.18,2025-01-30 08:31:00,2025-01-30 16:12:47,0
TRIP-000353,LOAD-000361,DRV-027,TRK-014,273.2,56.92,4.8,2026-02-02 09:26:00,2026-02-02 14:44:18,1
TRIP-000354,LOAD-000363,DRV-022,TRK-022,53.5,8.41,6.36,2026-05-11 04:47:00,2026-05-11 05:44:37,1
TRIP-000355,LOAD-000364,DRV-040,TRK-038,293.4,42.22,6.95,2024-12-27 09:33:00,2024-12-27 15:18:00,1
TRIP-000356,LOAD-000365,DRV-037,TRK-004,123.6,16.89,7.32,2025-07-22 04:53:00,2025-07-22 07:15:58,1
TRIP-000357,LOAD-000366,DRV-030,TRK-029,128.7,17.63,7.3,2025-11-21 09:04:00,2025-11-21 11:30:51,1
TRIP-000358,LOAD-000367,DRV-012,TRK-005,273.4,40.87,6.69,2025-02-25 05:38:00,2025-02-25 10:41:41,1
TRIP-000359,LOAD-000368,DRV-029,TRK-015,261.5,40.73,6.42,2025-04-07 09:31:00,2025-04-07 14:24:05,1
TRIP-000360,LOAD-000369,DRV-032,TRK-029,51.0,8.02,6.36,2025-01-08 04:13:00,2025-01-08 05:09:48,1
TRIP-000361,LOAD-000370,DRV-002,TRK-022,269.0,35.44,7.59,2026-03-06 04:33:00,2026-03-06 09:50:50,0
TRIP-000362,LOAD-000371,DRV-029,TRK-037,262.7,39.86,6.59,2026-02-06 04:53:00,2026-02-06 09:56:10,1
TRIP-000363,LOAD-000372,DRV-006,TRK-033,267.2,36.96,7.23,2026-06-03 09:13:00,2026-06-03 14:05:58,0
TRIP-000364,LOAD-000373,DRV-020,TRK-014,70.1,13.88,5.05,2025-07-22 04:47:00,2025-07-22 06:02:09,0
TRIP-000365,LOAD-000374,DRV-029,TRK-016,51.9,8.07,6.43,2026-02-11 09:44:00,2026-02-11 10:42:49,1
TRIP-000366,LOAD-000375,DRV-002,TRK-017,68.1,9.28,7.34,2025-05-21 06:52:00,2025-05-21 08:12:44,1
TRIP-000367,LOAD-000376,DRV-017,TRK-001,437.2,62.46,7.0,2024-09-17 04:00:00,2024-09-17 11:50:19,1
TRIP-000368,LOAD-000378,DRV-021,TRK-038,271.2,39.42,6.88,2025-02-01 05:56:00,2025-02-01 11:05:55,1
TRIP-000369,LOAD-000379,DRV-030,TRK-011,256.8,40.7,6.31,2026-05-07 08:11:00,2026-05-07 13:17:17,1
TRIP-000370,LOAD-000380,DRV-040,TRK-014,445.8,83.8,5.32,2025-03-01 07:37:00,2025-03-01 16:32:15,1
TRIP-000371,LOAD-000381,DRV-037,TRK-011,260.9,37.98,6.87,2025-07-15 05:53:00,2025-07-15 11:16:36,1
TRIP-000372,LOAD-000382,DRV-004,TRK-034,69.2,10.15,6.82,2025-05-31 08:17:00,2025-05-31 09:33:25,1
TRIP-000373,LOAD-000383,DRV-001,TRK-005,51.3,7.98,6.43,2025-07-25 04:02:00,2025-07-25 04:57:25,1
TRIP-000374,LOAD-000384,DRV-034,TRK-007,120.9,17.78,6.8,2024-08-26 07:20:00,2024-08-26 09:36:07,1
TRIP-000375,LOAD-000385,DRV-014,TRK-003,69.4,10.48,6.62,2026-03-03 05:48:00,2026-03-03 07:07:39,1
TRIP-000376,LOAD-000386,DRV-004,TRK-016,271.0,41.19,6.58,2024-09-30 05:59:00,2024-09-30 11:08:43,1
TRIP-000377,LOAD-000387,DRV-052,TRK-018,256.1,37.77,6.78,2024-10-14 09:22:00,2024-10-14 14:10:15,1
TRIP-000378,LOAD-000388,DRV-004,TRK-010,67.3,10.67,6.31,2025-10-06 09:04:00,2025-10-06 10:23:18,1
TRIP-000379,LOAD-000389,DRV-016,TRK-012,286.8,38.14,7.52,2026-01-17 05:50:00,2026-01-17 11:17:59,1
TRIP-000380,LOAD-000390,DRV-032,TRK-001,127.2,18.22,6.98,2026-04-30 05:34:00,2026-04-30 07:55:09,1
TRIP-000381,LOAD-000391,DRV-036,TRK-030,442.6,65.09,6.8,2024-09-17 05:00:00,2024-09-17 13:43:37,1
TRIP-000382,LOAD-000392,DRV-038,TRK-011,261.3,41.41,6.31,2026-05-24 09:43:00,2026-05-24 14:23:13,0
TRIP-000383,LOAD-000393,DRV-036,TRK-033,122.0,17.26,7.07,2026-05-06 06:13:00,2026-05-06 08:30:57,1
TRIP-000384,LOAD-000394,DRV-023,TRK-015,273.3,36.49,7.49,2026-02-15 05:23:00,2026-02-15 10:31:55,1
TRIP-000385,LOAD-000395,DRV-026,TRK-007,259.4,41.11,6.31,2025-07-04 05:45:00,2025-07-04 10:25:44,1
TRIP-000386,LOAD-000396,DRV-026,TRK-010,124.5,19.42,6.41,2025-05-14 06:13:00,2025-05-14 08:27:56,1
TRIP-000387,LOAD-000397,DRV-035,TRK-034,68.5,9.53,7.19,2025-09-23 09:30:00,2025-09-23 10:47:32,1
TRIP-000388,LOAD-000398,DRV-015,TRK-029,121.3,18.89,6.42,2025-07-22 05:50:00,2025-07-22 08:01:29,1
TRIP-000389,LOAD-000399,DRV-037,TRK-018,441.3,59.16,7.46,2026-02-11 07:11:00,2026-02-11 15:45:31,1
TRIP-000390,LOAD-000400,DRV-015,TRK-020,258.7,36.08,7.17,2026-01-18 07:17:00,2026-01-18 12:35:42,1
TRIP-000391,LOAD-000401,DRV-032,TRK-022,269.6,38.4,7.02,2026-05-03 09:21:00,2026-05-03 14:57:54,1
TRIP-000392,LOAD-000402,DRV-020,TRK-005,70.2,9.26,7.58,2026-01-15 07:54:00,2026-01-15 09:13:07,1
TRIP-000393,LOAD-000403,DRV-022,TRK-034,258.7,38.84,6.66,2025-12-10 06:43:00,2025-12-10 12:05:34,1
TRIP-000394,LOAD-000404,DRV-028,TRK-008,51.4,7.44,6.91,2025-12-09 07:03:00,2025-12-09 08:04:52,1
TRIP-000395,LOAD-000405,DRV-043,TRK-010,435.2,61.99,7.02,2026-05-22 07:51:00,2026-05-22 15:43:49,0
TRIP-000396,LOAD-000406,DRV-036,TRK-012,269.0,40.63,6.62,2026-02-02 04:30:00,2026-02-02 09:25:25,1
TRIP-000397,LOAD-000407,DRV-008,TRK-030,52.1,7.02,7.42,2025-06-03 09:17:00,2025-06-03 10:21:58,0
TRIP-000398,LOAD-000408,DRV-049,TRK-031,68.4,10.27,6.66,2024-08-23 07:50:00,2024-08-23 09:14:53,1
TRIP-000399,LOAD-000409,DRV-015,TRK-020,442.8,65.6,6.75,2024-11-03 04:51:00,2024-11-03 13:44:23,1
TRIP-000400,LOAD-000410,DRV-005,TRK-036,51.4,7.73,6.65,2025-02-15 07:45:00,2025-02-15 08:47:21,1
TRIP-000401,LOAD-000411,DRV-030,TRK-005,429.3,60.13,7.14,2026-02-21 07:18:00,2026-02-21 15:54:32,1
TRIP-000402,LOAD-000412,DRV-005,TRK-004,52.6,7.24,7.27,2025-02-24 04:56:00,2025-02-24 05:54:08,1
TRIP-000403,LOAD-000413,DRV-037,TRK-027,126.7,17.62,7.19,2025-02-18 06:35:00,2025-02-18 09:01:19,1
TRIP-000404,LOAD-000414,DRV-032,TRK-032,434.8,62.11,7.0,2025-06-19 04:57:00,2025-06-19 13:15:35,1
TRIP-000405,LOAD-000415,DRV-008,TRK-008,69.8,9.43,7.4,2025-07-16 06:28:00,2025-07-16 07:51:21,1
TRIP-000406,LOAD-000416,DRV-035,TRK-016,50.6,7.78,6.5,2026-04-22 07:06:00,2026-04-22 08:01:46,1
TRIP-000407,LOAD-000417,DRV-007,TRK-035,69.6,10.82,6.43,2025-01-18 08:24:00,2025-01-18 09:50:17,1
TRIP-000408,LOAD-000418,DRV-035,TRK-029,70.4,9.32,7.55,2024-10-19 08:15:00,2024-10-19 09:33:37,1
TRIP-000409,LOAD-000419,DRV-012,TRK-017,438.0,59.75,7.33,2024-12-27 05:09:00,2024-12-27 14:11:39,1
