event_id,load_id,trip_id,facility_type,scheduled_time,actual_time,detention_minutes,on_time
EVT-000245,LOAD-000127,TRIP-000123,shipper,2025-08-30 08:12:00,2025-08-30 08:22:00,7,1
EVT-000246,LOAD-000127,TRIP-000123,consignee,2025-08-30 15:27:53,2025-08-30 15:42:53,16,1
EVT-000247,LOAD-000128,TRIP-000124,shipper,2025-04-08 05:27:00,2025-04-08 05:43:00,9,1
EVT-000248,LOAD-000128,TRIP-000124,consignee,2025-04-08 07:27:42,2025-04-08 07:37:42,13,1
EVT-000249,LOAD-000129,TRIP-000125,shipper,2025-02-18 08:17:00,2025-02-18 08:30:00,10,1
EVT-000250,LOAD-000129,TRIP-000125,consignee,2025-02-18 13:06:37,2025-02-18 13:32:37,19,1
EVT-000251,LOAD-000130,TRIP-000126,shipper,2026-01-20 08:25:00,2026-01-20 08:44:00,17,1
EVT-000252,LOAD-000130,TRIP-000126,consignee,2026-01-20 09:46:28,2026-01-20 09:48:28,2,1
EVT-000253,LOAD-000131,TRIP-000127,shipper,2026-06-11 08:00:00,2026-06-11 08:40:00,34,0
EVT-000254,LOAD-000131,TRIP-000127,consignee,2026-06-11 13:53:08,2026-06-11 14:51:08,53,0
EVT-000255,LOAD-000133,TRIP-000128,shipper,2024-12-15 09:35:00,2024-12-15 09:51:00,14,1
EVT-000256,LOAD-000133,TRIP-000128,consignee,2024-12-15 10:25:23,2024-12-15 10:49:23,16,1
EVT-000257,LOAD-000134,TRIP-000129,shipper,2026-01-14 05:13:00,2026-01-14 05:25:00,12,1
EVT-000258,LOAD-000134,TRIP-000129,consignee,2026-01-14 07:12:41,2026-01-14 07:23:41,7,1
EVT-000259,LOAD-000135,TRIP-000130,shipper,2025-06-19 06:06:00,2025-06-19 06:18:00,9,1
EVT-000260,LOAD-000135,TRIP-000130,consignee,2025-06-19 10:39:35,2025-06-19 10:54:35,11,1
EVT-000261,LOAD-000136,TRIP-000131,shipper,2025-08-27 06:35:00,2025-08-27 06:51:00,8,1
EVT-000262,LOAD-000136,TRIP-000131,consignee,2025-08-27 16:12:39,2025-08-27 16:33:39,15,1
EVT-000263,LOAD-000137,TRIP-000132,shipper,2025-02-27 07:23:00,2025-02-27 07:35:00,8,1
EVT-000264,LOAD-000137,TRIP-000132,consignee,2025-02-27 08:21:26,2025-02-27 08:31:26,10,1
EVT-000265,LOAD-000138,TRIP-000133,shipper,2026-01-21 04:38:00,2026-01-21 04:52:00,12,1
EVT-000266,LOAD-000138,TRIP-000133,consignee,2026-01-21 05:23:01,2026-01-21 05:35:01,13,1
EVT-000267,LOAD-000139,TRIP-000134,shipper,2024-09-15 07:47:00,2024-09-15 08:03:00,12,1
EVT-000268,LOAD-000139,TRIP-000134,consignee,2024-09-15 13:19:08,2024-09-15 13:32:08,11,1
EVT-000269,LOAD-000140,TRIP-000135,shipper,2026-04-17 08:20:00,2026-04-17 08:22:00,4,1
EVT-000270,LOAD-000140,TRIP-000135,consignee,2026-04-17 09:21:43,2026-04-17 09:35:43,6,1
EVT-000271,LOAD-000141,TRIP-000136,shipper,2025-03-28 05:01:00,2025-03-28 05:07:00,7,1
EVT-000272,LOAD-000141,TRIP-000136,consignee,2025-03-28 07:24:40,2025-03-28 07:31:40,0,1
EVT-000273,LOAD-000142,TRIP-000137,shipper,2025-09-02 06:51:00,2025-09-02 07:06:00,16,1
EVT-000274,LOAD-000142,TRIP-000137,consignee,2025-09-02 11:40:23,2025-09-02 11:53:23,13,1
EVT-000275,LOAD-000143,TRIP-000138,shipper,2026-03-09 06:31:00,2026-03-09 07:17:00,45,0
EVT-000276,LOAD-000143,TRIP-000138,consignee,2026-03-09 08:42:19,2026-03-09 09:39:19,50,0
EVT-000277,LOAD-000144,TRIP-000139,shipper,2024-08-19 09:34:00,2024-08-19 09:52:00,10,1
EVT-000278,LOAD-000144,TRIP-000139,consignee,2024-08-19 14:48:02,2024-08-19 14:53:02,8,1
EVT-000279,LOAD-000145,TRIP-000140,shipper,2024-07-05 05:58:00,2024-07-05 06:09:00,5,1
EVT-000280,LOAD-000145,TRIP-000140,consignee,2024-07-05 14:12:58,2024-07-05 14:10:58,1,1
EVT-000281,LOAD-000146,TRIP-000141,shipper,2025-01-19 04:36:00,2025-01-19 04:47:00,14,1
EVT-000282,LOAD-000146,TRIP-000141,consignee,2025-01-19 05:48:57,2025-01-19 05:54:57,0,1
EVT-000283,LOAD-000147,TRIP-000142,shipper,2025-07-11 05:04:00,2025-07-11 05:23:00,15,1
EVT-000284,LOAD-000147,TRIP-000142,consignee,2025-07-11 07:30:34,2025-07-11 07:51:34,16,1
EVT-000285,LOAD-000148,TRIP-000143,shipper,2025-06-04 09:20:00,2025-06-04 09:30:00,10,1
EVT-000286,LOAD-000148,TRIP-000143,consignee,2025-06-04 10:26:32,2025-06-04 10:43:32,11,1
EVT-000287,LOAD-000149,TRIP-000144,shipper,2025-12-25 06:14:00,2025-12-25 06:31:00,12,1
EVT-000288,LOAD-000149,TRIP-000144,consignee,2025-12-25 07:51:04,2025-12-25 07:57:04,5,1
EVT-000289,LOAD-000150,TRIP-000145,shipper,2026-01-12 04:35:00,2026-01-12 04:57:00,14,1
EVT-000290,LOAD-000150,TRIP-000145,consignee,2026-01-12 12:18:12,2026-01-12 12:33:12,7,1
EVT-000291,LOAD-000151,TRIP-000146,shipper,2024-09-18 04:06:00,2024-09-18 04:14:00,7,1
EVT-000292,LOAD-000151,TRIP-000146,consignee,2024-09-18 04:54:34,2024-09-18 05:03:34,8,1
EVT-000293,LOAD-000152,TRIP-000147,shipper,2025-11-26 07:00:00,2025-11-26 07:15:00,14,1
EVT-000294,LOAD-000152,TRIP-000147,consignee,2025-11-26 12:42:01,2025-11-26 12:51:01,8,1
EVT-000295,LOAD-000153,TRIP-000148,shipper,2025-06-29 05:42:00,2025-06-29 05:58:00,15,1
EVT-000296,LOAD-000153,TRIP-000148,consignee,2025-06-29 07:44:36,2025-06-29 08:02:36,15,1
EVT-000297,LOAD-000154,TRIP-000149,shipper,2025-01-11 06:49:00,2025-01-11 07:05:00,19,1
EVT-000298,LOAD-000154,TRIP-000149,consignee,2025-01-11 11:49:02,2025-01-11 12:06:02,11,1
EVT-000299,LOAD-000155,TRIP-000150,shipper,2026-03-08 04:37:00,2026-03-08 04:43:00,5,1
EVT-000300,LOAD-000155,TRIP-000150,consignee,2026-03-08 06:44:12,2026-03-08 06:57:12,9,1
EVT-000301,LOAD-000156,TRIP-000151,shipper,2025-12-21 08:05:00,2025-12-21 08:21:00,9,1
EVT-000302,LOAD-000156,TRIP-000151,consignee,2025-12-21 13:07:11,2025-12-21 13:30:11,19,1
EVT-000303,LOAD-000157,TRIP-000152,shipper,2025-01-11 09:11:00,2025-01-11 09:27:00,9,1
EVT-000304,LOAD-000157,TRIP-000152,consignee,2025-01-11 10:36:18,2025-01-11 10:43:18,2,1
EVT-000305,LOAD-000158,TRIP-000153,shipper,2025-11-24 04:57:00,2025-11-24 05:03:00,5,1
EVT-000306,LOAD-000158,TRIP-000153,consignee,2025-11-24 05:48:04,2025-11-24 05:52:04,6,1
EVT-000307,LOAD-000159,TRIP-000154,shipper,2025-06-30 08:37:00,2025-06-30 08:44:00,4,1
EVT-000308,LOAD-000159,TRIP-000154,consignee,2025-06-30 09:30:57,2025-06-30 09:53:57,17,1
EVT-000309,LOAD-000160,TRIP-000155,shipper,2025-03-22 07:10:00,2025-03-22 07:14:00,5,1
EVT-000310,LOAD-000160,TRIP-000155,consignee,2025-03-22 08:21:03,2025-03-22 08:31:03,11,1
EVT-000311,LOAD-000161,TRIP-000156,shipper,2025-05-23 06:05:00,2025-05-23 06:21:00,19,1
EVT-000312,LOAD-000161,TRIP-000156,consignee,2025-05-23 06:56:35,2025-05-23 07:15:35,17,1
EVT-000313,LOAD-000162,TRIP-000157,shipper,2024-12-21 07:38:00,2024-12-21 07:54:00,14,1
EVT-000314,LOAD-000162,TRIP-000157,consignee,2024-12-21 09:43:02,2024-12-21 09:50:02,8,1
EVT-000315,LOAD-000163,TRIP-000158,shipper,2026-04-03 05:30:00,2026-04-03 05:47:00,10,1
EVT-000316,LOAD-000163,TRIP-000158,consignee,2026-04-03 13:35:29,2026-04-03 13:52:29,16,1
EVT-000317,LOAD-000164,TRIP-000159,shipper,2026-04-26 06:59:00,2026-04-26 07:21:00,15,1
EVT-000318,LOAD-000164,TRIP-000159,consignee,2026-04-26 12:11:27,2026-04-26 12:15:27,7,1
EVT-000319,LOAD-000165,TRIP-000160,shipper,2024-11-05 03:59:00,2024-11-05 04:06:00,1,1
EVT-000320,LOAD-000165,TRIP-000160,consignee,2024-11-05 05:31:25,2024-11-05 05:56:25,19,1
EVT-000321,LOAD-000166,TRIP-000161,shipper,2024-07-18 05:57:00,2024-07-18 06:02:00,4,1
EVT-000322,LOAD-000166,TRIP-000161,consignee,2024-07-18 11:01:56,2024-07-18 11:17:56,15,1
EVT-000323,LOAD-000167,TRIP-000162,shipper,2026-02-02 03:58:00,2026-02-02 04:47:00,48,0
EVT-000324,LOAD-000167,TRIP-000162,consignee,2026-02-02 06:35:35,2026-02-02 07:20:35,46,0
EVT-000325,LOAD-000168,TRIP-000163,shipper,2025-02-13 06:34:00,2025-02-13 06:44:00,6,1
EVT-000326,LOAD-000168,TRIP-000163,consignee,2025-02-13 11:17:25,2025-02-13 11:34:25,9,1
EVT-000327,LOAD-000169,TRIP-000164,shipper,2025-12-23 09:16:00,2025-12-23 09:52:00,39,0
EVT-000328,LOAD-000169,TRIP-000164,consignee,2025-12-23 14:40:48,2025-12-23 15:22:48,39,0
EVT-000329,LOAD-000170,TRIP-000165,shipper,2026-02-26 03:49:00,2026-02-26 04:03:00,14,1
EVT-000330,LOAD-000170,TRIP-000165,consignee,2026-02-26 08:50:17,2026-02-26 09:05:17,12,1
EVT-000331,LOAD-000171,TRIP-000166,shipper,2024-10-17 06:33:00,2024-10-17 06:48:00,13,1
EVT-000332,LOAD-000171,TRIP-000166,consignee,2024-10-17 14:43:54,2024-10-17 14:48:54,1,1
EVT-000333,LOAD-000172,TRIP-000167,shipper,2025-12-19 08:58:00,2025-12-19 09:25:00,19,1
EVT-000334,LOAD-000172,TRIP-000167,consignee,2025-12-19 17:18:09,2025-12-19 17:38:09,12,1
EVT-000335,LOAD-000173,TRIP-000168,shipper,2024-07-06 07:12:00,2024-07-06 07:29:00,12,1
EVT-000336,LOAD-000173,TRIP-000168,consignee,2024-07-06 12:24:50,2024-07-06 12:30:50,0,1
EVT-000337,LOAD-000174,TRIP-000169,shipper,2026-04-26 04:13:00,2026-04-26 04:36:00,15,1
EVT-000338,LOAD-000174,TRIP-000169,consignee,2026-04-26 05:35:06,2026-04-26 05:49:06,9,1
EVT-000339,LOAD-000175,TRIP-000170,shipper,2025-05-11 09:41:00,2025-05-11 09:45:00,6,1
EVT-000340,LOAD-000175,TRIP-000170,consignee,2025-05-11 11:02:59,2025-05-11 11:12:59,9,1
EVT-000341,LOAD-000176,TRIP-000171,shipper,2024-12-16 09:42:00,2024-12-16 10:08:00,18,1
EVT-000342,LOAD-000176,TRIP-000171,consignee,2024-12-16 18:38:10,2024-12-16 18:42:10,7,1
EVT-000343,LOAD-000177,TRIP-000172,shipper,2025-05-24 08:56:00,2025-05-24 09:01:00,3,1
EVT-000344,LOAD-000177,TRIP-000172,consignee,2025-05-24 14:12:24,2025-05-24 14:27:24,14,1
EVT-000345,LOAD-000178,TRIP-000173,shipper,2025-10-05 07:17:00,2025-10-05 07:36:00,12,1
EVT-000346,LOAD-000178,TRIP-000173,consignee,2025-10-05 12:35:45,2025-10-05 12:56:45,15,1
EVT-000347,LOAD-000179,TRIP-000174,shipper,2026-02-23 05:58:00,2026-02-23 06:02:00,4,1
EVT-000348,LOAD-000179,TRIP-000174,consignee,2026-02-23 10:53:25,2026-02-23 11:11:25,14,1
EVT-000349,LOAD-000180,TRIP-000175,shipper,2024-12-24 05:25:00,2024-12-24 05:36:00,8,1
EVT-000350,LOAD-000180,TRIP-000175,consignee,2024-12-24 14:48:30,2024-12-24 15:00:30,9,1
EVT-000351,LOAD-000181,TRIP-000176,shipper,2024-07-10 04:08:00,2024-07-10 04:23:00,7,1
EVT-000352,LOAD-000181,TRIP-000176,consignee,2024-07-10 09:37:58,2024-07-10 09:54:58,20,1
EVT-000353,LOAD-000182,TRIP-000177,shipper,2025-06-21 06:12:00,2025-06-21 06:24:00,8,1
EVT-000354,LOAD-000182,TRIP-000177,consignee,2025-06-21 11:31:19,2025-06-21 11:36:19,2,1
EVT-000355,LOAD-000183,TRIP-000178,shipper,2026-03-04 08:28:00,2026-03-04 09:21:00,49,0
EVT-000356,LOAD-000183,TRIP-000178,consignee,2026-03-04 10:50:17,2026-03-04 11:31:17,35,0
EVT-000357,LOAD-000184,TRIP-000179,shipper,2026-02-23 07:04:00,2026-02-23 07:59:00,57,0
EVT-000358,LOAD-000184,TRIP-000179,consignee,2026-02-23 12:15:47,2026-02-23 13:08:47,48,0
EVT-000359,LOAD-000185,TRIP-000180,shipper,2026-01-24 08:51:00,2026-01-24 08:56:00,6,1
EVT-000360,LOAD-000185,TRIP-000180,consignee,2026-01-24 13:34:43,2026-01-24 13:51:43,9,1
EVT-000361,LOAD-000186,TRIP-000181,shipper,2026-04-15 09:06:00,2026-04-15 09:16:00,9,1
EVT-000362,LOAD-000186,TRIP-000181,consignee,2026-04-15 10:40:22,2026-04-15 10:40:22,3,1
EVT-000363,LOAD-000187,TRIP-000182,shipper,2024-11-09 07:24:00,2024-11-09 07:37:00,6,1
EVT-000364,LOAD-000187,TRIP-000182,consignee,2024-11-09 12:26:21,2024-11-09 12:47:21,16,1
EVT-000365,LOAD-000188,TRIP-000183,shipper,2024-12-13 06:38:00,2024-12-13 07:18:00,41,0
EVT-000366,LOAD-000188,TRIP-000183,consignee,2024-12-13 09:12:38,2024-12-13 10:13:38,58,0
EVT-000367,LOAD-000189,TRIP-000184,shipper,2024-08-01 04:16:00,2024-08-01 04:27:00,12,1
EVT-000368,LOAD-000189,TRIP-000184,consignee,2024-08-01 05:21:55,2024-08-01 05:32:55,12,1
EVT-000369,LOAD-000190,TRIP-000185,shipper,2025-08-02 07:57:00,2025-08-02 08:33:00,30,0
EVT-000370,LOAD-000190,TRIP-000185,consignee,2025-08-02 13:46:54,2025-08-02 14:29:54,37,0
EVT-000371,LOAD-000191,TRIP-000186,shipper,2025-04-08 07:13:00,2025-04-08 07:33:00,17,1
EVT-000372,LOAD-000191,TRIP-000186,consignee,2025-04-08 16:26:58,2025-04-08 16:50:58,16,1
EVT-000373,LOAD-000192,TRIP-000187,shipper,2025-12-09 06:11:00,2025-12-09 06:18:00,10,1
EVT-000374,LOAD-000192,TRIP-000187,consignee,2025-12-09 10:42:02,2025-12-09 10:54:02,5,1
EVT-000375,LOAD-000193,TRIP-000188,shipper,2025-01-07 08:59:00,2025-01-07 09:09:00,2,1
EVT-000376,LOAD-000193,TRIP-000188,consignee,2025-01-07 11:01:15,2025-01-07 11:14:15,14,1
EVT-000377,LOAD-000194,TRIP-000189,shipper,2025-10-09 06:07:00,2025-10-09 06:40:00,26,0
EVT-000378,LOAD-000194,TRIP-000189,consignee,2025-10-09 11:16:40,2025-10-09 11:34:40,12,1
EVT-000379,LOAD-000195,TRIP-000190,shipper,2026-02-23 06:25:00,2026-02-23 07:28:00,57,0
EVT-000380,LOAD-000195,TRIP-000190,consignee,2026-02-23 12:08:56,2026-02-23 13:06:56,55,0
EVT-000381,LOAD-000196,TRIP-000191,shipper,2025-05-16 08:45:00,2025-05-16 09:48:00,57,0
EVT-000382,LOAD-000196,TRIP-000191,consignee,2025-05-16 14:00:13,2025-05-16 14:54:13,53,0
EVT-000383,LOAD-000197,TRIP-000192,shipper,2024-10-22 05:44:00,2024-10-22 05:48:00,2,1
EVT-000384,LOAD-000197,TRIP-000192,consignee,2024-10-22 13:52:36,2024-10-22 14:02:36,7,1
EVT-000385,LOAD-000198,TRIP-000193,shipper,2025-01-14 09:20:00,2025-01-14 10:27:00,64,0
EVT-000386,LOAD-000198,TRIP-000193,consignee,2025-01-14 14:59:15,2025-01-14 15:42:15,43,0
EVT-000387,LOAD-000199,TRIP-000194,shipper,2026-06-01 04:51:00,2026-06-01 05:06:00,8,1
EVT-000388,LOAD-000199,TRIP-000194,consignee,2026-06-01 06:15:28,2026-06-01 06:26:28,14,1
EVT-000389,LOAD-000200,TRIP-000195,shipper,2025-12-29 05:17:00,2025-12-29 06:14:00,58,0
EVT-000390,LOAD-000200,TRIP-000195,consignee,2025-12-29 07:41:46,2025-12-29 08:10:46,30,0
EVT-000391,LOAD-000201,TRIP-000196,shipper,2025-10-17 03:47:00,2025-10-17 03:56:00,6,1
EVT-000392,LOAD-000201,TRIP-000196,consignee,2025-10-17 09:12:34,2025-10-17 09:09:34,0,1
EVT-000393,LOAD-000202,TRIP-000197,shipper,2025-11-06 04:32:00,2025-11-06 04:47:00,18,1
EVT-000394,LOAD-000202,TRIP-000197,consignee,2025-11-06 06:45:43,2025-11-06 06:51:43,3,1
EVT-000395,LOAD-000203,TRIP-000198,shipper,2025-05-04 05:24:00,2025-05-04 06:07:00,39,0
EVT-000396,LOAD-000203,TRIP-000198,consignee,2025-05-04 07:38:44,2025-05-04 08:29:44,47,0
EVT-000397,LOAD-000204,TRIP-000199,shipper,2025-12-27 09:01:00,2025-12-27 09:14:00,15,1
EVT-000398,LOAD-000204,TRIP-000199,consignee,2025-12-27 10:23:33,2025-12-27 10:34:33,14,1
EVT-000399,LOAD-000205,TRIP-000200,shipper,2026-05-13 06:25:00,2026-05-13 06:40:00,12,1
EVT-000400,LOAD-000205,TRIP-000200,consignee,2026-05-13 11:57:36,2026-05-13 12:04:36,8,1
EVT-000401,LOAD-000206,TRIP-000201,shipper,2025-10-24 09:31:00,2025-10-24 09:52:00,17,1
EVT-000402,LOAD-000206,TRIP-000201,consignee,2025-10-24 10:25:03,2025-10-24 10:35:03,4,1
EVT-000403,LOAD-000207,TRIP-000202,shipper,2024-07-28 05:58:00,2024-07-28 06:14:00,11,1
EVT-000404,LOAD-000207,TRIP-000202,consignee,2024-07-28 11:43:50,2024-07-28 11:58:50,13,1
EVT-000405,LOAD-000208,TRIP-000203,shipper,2024-10-02 08:05:00,2024-10-02 09:00:00,55,0
EVT-000406,LOAD-000208,TRIP-000203,consignee,2024-10-02 10:28:33,2024-10-02 11:07:33,40,0
EVT-000407,LOAD-000209,TRIP-000204,shipper,2025-04-09 03:51:00,2025-04-09 03:59:00,7,1
EVT-000408,LOAD-000209,TRIP-000204,consignee,2025-04-09 04:59:39,2025-04-09 05:11:39,8,1
EVT-000409,LOAD-000210,TRIP-000205,shipper,2025-07-18 06:59:00,2025-07-18 07:24:00,17,1
EVT-000410,LOAD-000210,TRIP-000205,consignee,2025-07-18 15:17:22,2025-07-18 15:32:22,14,1
EVT-000411,LOAD-000211,TRIP-000206,shipper,2024-07-18 09:51:00,2024-07-18 10:09:00,11,1
EVT-000412,LOAD-000211,TRIP-000206,consignee,2024-07-18 18:33:49,2024-07-18 18:34:49,3,1
EVT-000413,LOAD-000212,TRIP-000207,shipper,2024-09-24 05:04:00,2024-09-24 05:21:00,16,1
EVT-000414,LOAD-000212,TRIP-000207,consignee,2024-09-24 13:47:47,2024-09-24 14:01:47,6,1
EVT-000415,LOAD-000213,TRIP-000208,shipper,2025-08-26 08:33:00,2025-08-26 08:48:00,9,1
EVT-000416,LOAD-000213,TRIP-000208,consignee,2025-08-26 13:18:18,2025-08-26 13:31:18,6,1
EVT-000417,LOAD-000214,TRIP-000209,shipper,2025-02-01 05:44:00,2025-02-01 06:45:00,56,0
EVT-000418,LOAD-000214,TRIP-000209,consignee,2025-02-01 08:07:29,2025-02-01 08:59:29,49,0
EVT-000419,LOAD-000215,TRIP-000210,shipper,2025-06-22 05:27:00,2025-06-22 05:58:00,31,0
EVT-000420,LOAD-000215,TRIP-000210,consignee,2025-06-22 11:11:59,2025-06-22 11:49:59,34,0
EVT-000421,LOAD-000216,TRIP-000211,shipper,2024-08-28 06:17:00,2024-08-28 06:24:00,10,1
EVT-000422,LOAD-000216,TRIP-000211,consignee,2024-08-28 07:52:59,2024-08-28 07:58:59,8,1
EVT-000423,LOAD-000217,TRIP-000212,shipper,2025-09-03 05:14:00,2025-09-03 05:29:00,10,1
EVT-000424,LOAD-000217,TRIP-000212,consignee,2025-09-03 10:36:12,2025-09-03 10:52:12,13,1
EVT-000425,LOAD-000218,TRIP-000213,shipper,2024-07-09 05:59:00,2024-07-09 06:19:00,18,1
EVT-000426,LOAD-000218,TRIP-000213,consignee,2024-07-09 07:00:59,2024-07-09 07:12:59,6,1
EVT-000427,LOAD-000219,TRIP-000214,shipper,2024-07-25 08:10:00,2024-07-25 08:24:00,9,1
EVT-000428,LOAD-000219,TRIP-000214,consignee,2024-07-25 09:04:32,2024-07-25 09:16:32,5,1
EVT-000429,LOAD-000220,TRIP-000215,shipper,2026-04-03 05:29:00,2026-04-03 05:40:00,14,1
EVT-000430,LOAD-000220,TRIP-000215,consignee,2026-04-03 07:04:57,2026-04-03 07:24:57,13,1
EVT-000431,LOAD-000221,TRIP-000216,shipper,2024-09-08 06:03:00,2024-09-08 06:43:00,38,0
EVT-000432,LOAD-000221,TRIP-000216,consignee,2024-09-08 08:11:45,2024-09-08 08:54:45,40,0
EVT-000433,LOAD-000222,TRIP-000217,shipper,2025-04-09 09:35:00,2025-04-09 10:16:00,35,0
EVT-000434,LOAD-000222,TRIP-000217,consignee,2025-04-09 15:00:41,2025-04-09 15:43:41,43,0
EVT-000435,LOAD-000223,TRIP-000218,shipper,2024-11-25 06:52:00,2024-11-25 07:08:00,10,1
EVT-000436,LOAD-000223,TRIP-000218,consignee,2024-11-25 08:16:31,2024-11-25 08:29:31,11,1
EVT-000437,LOAD-000224,TRIP-000219,shipper,2024-10-29 04:16:00,2024-10-29 04:23:00,7,1
EVT-000438,LOAD-000224,TRIP-000219,consignee,2024-10-29 05:34:36,2024-10-29 05:49:36,14,1
EVT-000439,LOAD-000225,TRIP-000220,shipper,2024-09-01 04:25:00,2024-09-01 04:34:00,12,1
EVT-000440,LOAD-000225,TRIP-000220,consignee,2024-09-01 12:14:24,2024-09-01 12:21:24,4,1
EVT-000441,LOAD-000226,TRIP-000221,shipper,2024-09-27 04:30:00,2024-09-27 04:40:00,3,1
EVT-000442,LOAD-000226,TRIP-000221,consignee,2024-09-27 09:15:09,2024-09-27 09:23:09,7,1
EVT-000443,LOAD-000227,TRIP-000222,shipper,2025-08-26 06:21:00,2025-08-26 06:38:00,9,1
EVT-000444,LOAD-000227,TRIP-000222,consignee,2025-08-26 08:58:13,2025-08-26 09:07:13,8,1
EVT-000445,LOAD-000228,TRIP-000223,shipper,2026-03-22 09:57:00,2026-03-22 10:02:00,6,1
EVT-000446,LOAD-000228,TRIP-000223,consignee,2026-03-22 11:42:57,2026-03-22 11:56:57,17,1
EVT-000447,LOAD-000229,TRIP-000224,shipper,2024-10-10 05:39:00,2024-10-10 06:40:00,55,0
EVT-000448,LOAD-000229,TRIP-000224,consignee,2024-10-10 10:46:46,2024-10-10 11:31:46,37,0
EVT-000449,LOAD-000230,TRIP-000225,shipper,2024-10-23 08:52:00,2024-10-23 09:34:00,42,0
EVT-000450,LOAD-000230,TRIP-000225,consignee,2024-10-23 14:20:50,2024-10-23 15:02:50,45,0
EVT-000451,LOAD-000231,TRIP-000226,shipper,2026-06-08 07:10:00,2026-06-08 07:18:00,6,1
EVT-000452,LOAD-000231,TRIP-000226,consignee,2026-06-08 16:15:36,2026-06-08 16:27:36,9,1
EVT-000453,LOAD-000232,TRIP-000227,shipper,2025-08-27 07:06:00,2025-08-27 07:12:00,6,1
EVT-000454,LOAD-000232,TRIP-000227,consignee,2025-08-27 08:08:19,2025-08-27 08:17:19,11,1
EVT-000455,LOAD-000233,TRIP-000228,shipper,2026-02-11 04:46:00,2026-02-11 05:31:00,45,0
EVT-000456,LOAD-000233,TRIP-000228,consignee,2026-02-11 10:21:54,2026-02-11 11:07:54,41,0
EVT-000457,LOAD-000234,TRIP-000229,shipper,2025-08-05 04:06:00,2025-08-05 04:11:00,0,1
EVT-000458,LOAD-000234,TRIP-000229,consignee,2025-08-05 09:36:56,2025-08-05 09:53:56,14,1
EVT-000459,LOAD-000235,TRIP-000230,shipper,2025-08-08 05:23:00,2025-08-08 05:40:00,9,1
EVT-000460,LOAD-000235,TRIP-000230,consignee,2025-08-08 06:41:47,2025-08-08 06:57:47,13,1
EVT-000461,LOAD-000236,TRIP-000231,shipper,2026-02-22 04:24:00,2026-02-22 04:33:00,12,1
EVT-000462,LOAD-000236,TRIP-000231,consignee,2026-02-22 09:43:00,2026-02-22 09:59:00,17,1
EVT-000463,LOAD-000237,TRIP-000232,shipper,2025-01-09 05:56:00,2025-01-09 06:10:00,12,1
EVT-000464,LOAD-000237,TRIP-000232,consignee,2025-01-09 13:58:36,2025-01-09 14:18:36,18,1
EVT-000465,LOAD-000238,TRIP-000233,shipper,2025-11-16 04:22:00,2025-11-16 04:39:00,10,1
EVT-000466,LOAD-000238,TRIP-000233,consignee,2025-11-16 06:58:59,2025-11-16 07:05:59,7,1
EVT-000467,LOAD-000239,TRIP-000234,shipper,2024-11-10 04:25:00,2024-11-10 04:43:00,11,1
EVT-000468,LOAD-000239,TRIP-000234,consignee,2024-11-10 13:49:33,2024-11-10 14:09:33,14,1
EVT-000469,LOAD-000240,TRIP-000235,shipper,2025-02-11 06:51:00,2025-02-11 07:40:00,43,0
EVT-000470,LOAD-000240,TRIP-000235,consignee,2025-02-11 08:58:10,2025-02-11 09:55:10,50,0
EVT-000471,LOAD-000241,TRIP-000236,shipper,2025-04-13 08:08:00,2025-04-13 08:24:00,10,1
EVT-000472,LOAD-000241,TRIP-000236,consignee,2025-04-13 13:23:51,2025-04-13 13:32:51,1,1
EVT-000473,LOAD-000242,TRIP-000237,shipper,2026-06-16 05:10:00,2026-06-16 05:26:00,11,1
EVT-000474,LOAD-000242,TRIP-000237,consignee,2026-06-16 06:20:42,2026-06-16 06:43:42,16,1
EVT-000475,LOAD-000243,TRIP-000238,shipper,2025-04-15 09:25:00,2025-04-15 09:43:00,11,1
EVT-000476,LOAD-000243,TRIP-000238,consignee,2025-04-15 14:32:44,2025-04-15 14:47:44,12,1
EVT-000477,LOAD-000244,TRIP-000239,shipper,2024-08-23 07:30:00,2024-08-23 07:46:00,9,1
EVT-000478,LOAD-000244,TRIP-000239,consignee,2024-08-23 16:08:17,2024-08-23 16:29:17,21,0
EVT-000479,LOAD-000245,TRIP-000240,shipper,2024-07-08 08:49:00,2024-07-08 09:41:00,45,0
EVT-000480,LOAD-000245,TRIP-000240,consignee,2024-07-08 11:12:33,2024-07-08 12:10:33,54,0
EVT-000481,LOAD-000246,TRIP-000241,shipper,2025-03-17 06:53:00,2025-03-17 07:10:00,13,1
EVT-000482,LOAD-000246,TRIP-000241,consignee,2025-03-17 09:07:22,2025-03-17 09:24:22,15,1
EVT-000483,LOAD-000247,TRIP-000242,shipper,2025-04-14 09:20:00,2025-04-14 09:31:00,5,1
EVT-000484,LOAD-000247,TRIP-000242,consignee,2025-04-14 10:19:11,2025-04-14 10:30:11,11,1
EVT-000485,LOAD-000248,TRIP-000243,shipper,2025-03-12 07:36:00,2025-03-12 07:49:00,6,1
EVT-000486,LOAD-000248,TRIP-000243,consignee,2025-03-12 08:33:59,2025-03-12 08:43:59,13,1
EVT-000487,LOAD-000249,TRIP-000244,shipper,2025-12-25 09:07:00,2025-12-25 09:21:00,13,1
EVT-000488,LOAD-000249,TRIP-000244,consignee,2025-12-25 10:20:28,2025-12-25 10:37:28,17,1
